'Elapsed time','ECG'
'seconds','mV'
0.000,-0.532
0.005,1.046
0.010,-1.087
0.015,-0.552
0.020,1.550
0.025,-0.685
0.030,-1.155
0.035,1.328
0.040,0.255
0.045,-1.534
0.050,0.615
0.055,1.069
0.060,-1.364
0.065,-0.313
0.070,1.496
0.075,-0.650
0.080,-1.127
0.085,1.318
0.090,0.283
0.095,-1.528
0.100,0.615
0.105,1.101
0.110,-1.344
0.115,-0.332
0.120,1.487
0.125,-0.647
0.130,-1.133
0.135,1.323
0.140,0.302
0.145,-1.522
0.150,0.616
0.155,1.130
0.160,-1.317
0.165,-0.332
0.170,1.497
0.175,-0.634
0.180,-1.145
0.185,1.312
0.190,0.309
0.195,-1.527
0.200,0.596
0.205,1.123
0.210,-1.320
0.215,-0.342
0.220,1.500
0.225,-0.614
0.230,-1.143
0.235,1.304
0.240,0.320
0.245,-1.533
0.250,0.577
0.255,1.125
0.260,-1.317
0.265,-0.345
0.270,1.516
0.275,-0.584
0.280,-1.126
0.285,1.316
0.290,0.340
0.295,-1.509
0.300,0.602
0.305,1.162
0.310,-1.277
0.315,-0.335
0.320,1.527
0.325,-0.569
0.330,-1.145
0.335,1.307
0.340,0.361
0.345,-1.520
0.350,0.573
0.355,1.176
0.360,-1.262
0.365,-0.342
0.370,1.546
0.375,-0.542
0.380,-1.149
0.385,1.307
0.390,0.379
0.395,-1.505
0.400,0.581
0.405,1.166
0.410,-1.293
0.415,-0.375
0.420,1.528
0.425,-0.546
0.430,-1.144
0.435,1.318
0.440,0.392
0.445,-1.502
0.450,0.584
0.455,1.206
0.460,-1.244
0.465,-0.362
0.470,1.553
0.475,-0.510
0.480,-1.137
0.485,1.333
0.490,0.422
0.495,-1.503
0.500,0.542
0.505,1.167
0.510,-1.253
0.515,-0.335
0.520,1.685
0.525,-0.166
0.530,-0.710
0.535,1.557
0.540,0.640
0.545,-1.084
0.550,0.750
0.555,1.207
0.560,-1.176
0.565,-0.438
0.570,1.419
0.575,-0.640
0.580,-1.336
0.585,1.143
0.590,0.293
0.595,-1.638
0.600,0.411
0.605,1.105
0.610,-1.343
0.615,-0.520
0.620,1.440
0.625,-0.585
0.630,-1.282
0.635,1.181
0.640,0.332
0.645,-1.617
0.650,0.429
0.655,1.132
0.660,-1.322
0.665,-0.504
0.670,1.470
0.675,-0.554
0.680,-1.278
0.685,1.186
0.690,0.366
0.695,-1.603
0.700,0.422
0.705,1.140
0.710,-1.320
0.715,-0.511
0.720,1.459
0.725,-0.566
0.730,-1.308
0.735,1.149
0.740,0.369
0.745,-1.612
