'Elapsed time','ECG'
'seconds','mV'
0.000,0.014
0.005,0.039
0.010,-0.040
0.015,-0.043
0.020,0.002
0.025,-0.068
0.030,-0.102
0.035,-0.114
0.040,-0.164
0.045,-0.131
0.050,-0.091
0.055,-0.110
0.060,-0.112
0.065,-0.057
0.070,-0.007
0.075,-0.012
0.080,-0.004
0.085,0.037
0.090,0.088
0.095,0.092
0.100,0.039
0.105,0.024
0.110,-0.004
0.115,-0.015
0.120,0.041
0.125,0.060
0.130,0.089
0.135,0.100
0.140,0.054
0.145,-0.012
0.150,-0.045
0.155,0.023
0.160,0.075
0.165,0.056
0.170,0.021
0.175,-0.016
0.180,-0.013
0.185,-0.042
0.190,-0.068
0.195,0.006
0.200,0.055
0.205,0.007
0.210,-0.068
0.215,-0.073
0.220,-0.040
0.225,-0.038
0.230,-0.046
0.235,-0.081
0.240,-0.143
0.245,-0.263
0.250,-0.420
0.255,-0.332
0.260,0.104
0.265,0.628
0.270,1.026
0.275,1.215
0.280,1.236
0.285,1.124
0.290,0.945
0.295,0.759
0.300,0.554
0.305,0.365
0.310,0.165
0.315,0.041
0.320,-0.014
0.325,-0.137
0.330,-0.232
0.335,-0.301
0.340,-0.393
0.345,-0.429
0.350,-0.445
0.355,-0.472
0.360,-0.523
0.365,-0.526
0.370,-0.450
0.375,-0.425
0.380,-0.465
0.385,-0.510
0.390,-0.467
0.395,-0.399
0.400,-0.400
0.405,-0.370
0.410,-0.361
0.415,-0.387
0.420,-0.362
0.425,-0.341
0.430,-0.312
0.435,-0.309
0.440,-0.347
0.445,-0.352
0.450,-0.344
0.455,-0.302
0.460,-0.285
0.465,-0.333
0.470,-0.316
0.475,-0.274
0.480,-0.306
0.485,-0.353
0.490,-0.345
0.495,-0.304
0.500,-0.292
0.505,-0.339
0.510,-0.386
0.515,-0.317
0.520,-0.236
0.525,-0.264
0.530,-0.304
0.535,-0.304
0.540,-0.217
0.545,-0.095
0.550,-0.071
0.555,-0.110
0.560,-0.104
0.565,0.031
0.570,0.178
0.575,0.181
0.580,0.114
0.585,0.070
0.590,0.186
0.595,0.348
0.600,0.332
0.605,0.289
0.610,0.266
0.615,0.244
0.620,0.246
0.625,0.240
0.630,0.303
0.635,0.364
0.640,0.341
0.645,0.286
0.650,0.252
0.655,0.274
0.660,0.253
0.665,0.231
0.670,0.246
0.675,0.252
0.680,0.285
0.685,0.231
0.690,0.170
0.695,0.238
0.700,0.232
0.705,0.157
0.710,0.134
0.715,0.128
0.720,0.123
0.725,0.118
0.730,0.120
0.735,0.144
0.740,0.154
0.745,0.083
0.750,0.015
0.755,0.058
0.760,0.112
0.765,0.093
0.770,0.037
0.775,-0.004
0.780,0.028
0.785,0.049
0.790,0.041
0.795,0.045
0.800,0.077
0.805,0.108
0.810,0.029
0.815,-0.004
0.820,0.019
0.825,0.061
0.830,0.142
0.835,0.095
0.840,0.011
0.845,-0.029
0.850,-0.030
0.855,0.052
0.860,0.049
0.865,0.012
0.870,0.052
0.875,0.034
0.880,0.014
0.885,-0.011
0.890,-0.015
0.895,0.053
0.900,0.022
0.905,-0.072
0.910,-0.188
0.915,-0.217
0.920,-0.086
0.925,-0.027
0.930,-0.083
0.935,-0.107
0.940,-0.065
0.945,-0.036
0.950,-0.041
0.955,0.027
0.960,0.139
0.965,0.130
0.970,0.096
0.975,0.108
0.980,0.087
0.985,0.068
0.990,0.021
0.995,0.032
1.000,0.114
1.005,0.056
1.010,-0.034
1.015,0.020
1.020,0.088
1.025,0.102
1.030,0.074
1.035,-0.007
1.040,-0.039
1.045,-0.010
1.050,-0.009
1.055,-0.011
1.060,0.001
1.065,0.022
1.070,0.053
1.075,0.021
1.080,-0.073
1.085,-0.102
1.090,-0.001
1.095,0.076
1.100,-0.010
1.105,-0.099
1.110,-0.116
1.115,-0.158
1.120,-0.318
1.125,-0.498
1.130,-0.250
1.135,0.365
1.140,0.905
1.145,1.281
1.150,1.372
1.155,1.221
1.160,1.055
1.165,0.931
1.170,0.756
1.175,0.512
1.180,0.289
1.185,0.078
1.190,-0.041
1.195,-0.068
1.200,-0.161
1.205,-0.213
1.210,-0.284
1.215,-0.460
1.220,-0.495
1.225,-0.490
1.230,-0.549
1.235,-0.551
1.240,-0.492
1.245,-0.423
1.250,-0.435
1.255,-0.480
1.260,-0.489
1.265,-0.471
1.270,-0.442
1.275,-0.475
1.280,-0.457
1.285,-0.349
1.290,-0.347
1.295,-0.374
1.300,-0.316
1.305,-0.287
1.310,-0.360
1.315,-0.402
1.320,-0.373
1.325,-0.316
1.330,-0.252
1.335,-0.314
1.340,-0.370
1.345,-0.345
1.350,-0.364
1.355,-0.307
1.360,-0.274
1.365,-0.333
1.370,-0.351
1.375,-0.377
1.380,-0.352
1.385,-0.352
1.390,-0.336
1.395,-0.226
1.400,-0.243
1.405,-0.270
1.410,-0.265
1.415,-0.247
1.420,-0.123
1.425,-0.104
1.430,-0.135
1.435,-0.024
1.440,0.115
1.445,0.125
1.450,0.092
1.455,0.138
1.460,0.172
1.465,0.253
1.470,0.325
1.475,0.291
1.480,0.287
1.485,0.285
1.490,0.297
1.495,0.310
1.500,0.277
1.505,0.337
1.510,0.373
1.515,0.297
1.520,0.277
1.525,0.260
1.530,0.267
1.535,0.319
1.540,0.261
1.545,0.225
1.550,0.257
1.555,0.277
1.560,0.291
1.565,0.243
1.570,0.177
1.575,0.156
1.580,0.191
1.585,0.178
1.590,0.129
1.595,0.117
1.600,0.090
1.605,0.109
1.610,0.138
1.615,0.141
1.620,0.166
1.625,0.124
1.630,0.059
1.635,0.061
1.640,0.065
1.645,0.046
1.650,0.030
1.655,0.057
1.660,0.103
1.665,0.101
1.670,0.047
1.675,0.007
1.680,0.022
1.685,0.018
1.690,-0.013
1.695,0.038
1.700,0.095
1.705,0.053
1.710,0.033
1.715,0.068
1.720,0.061
1.725,0.034
1.730,0.040
1.735,0.044
1.740,0.048
1.745,0.010
1.750,-0.054
1.755,-0.010
1.760,0.014
1.765,-0.036
1.770,-0.041
1.775,-0.041
1.780,-0.046
1.785,-0.089
1.790,-0.127
1.795,-0.105
1.800,-0.138
1.805,-0.136
1.810,-0.060
1.815,-0.014
1.820,0.030
1.825,0.023
1.830,0.035
1.835,0.101
1.840,0.081
1.845,0.048
1.850,0.042
1.855,0.079
1.860,0.146
1.865,0.107
1.870,0.034
1.875,0.015
1.880,0.039
1.885,0.063
1.890,0.045
1.895,0.017
1.900,-0.015
1.905,-0.001
1.910,0.034
1.915,0.033
1.920,0.009
1.925,-0.044
1.930,-0.025
1.935,0.023
1.940,0.024
1.945,0.046
1.950,0.026
1.955,0.008
1.960,-0.009
1.965,-0.081
1.970,-0.104
1.975,-0.105
1.980,-0.111
1.985,-0.133
1.990,-0.264
1.995,-0.419
2.000,-0.300
2.005,0.166
2.010,0.737
2.015,1.181
2.020,1.349
2.025,1.288
2.030,1.149
2.035,0.968
2.040,0.766
2.045,0.563
2.050,0.347
2.055,0.164
2.060,0.004
2.065,-0.114
2.070,-0.145
2.075,-0.201
2.080,-0.295
2.085,-0.395
2.090,-0.492
2.095,-0.519
2.100,-0.526
2.105,-0.538
2.110,-0.537
2.115,-0.515
2.120,-0.464
2.125,-0.471
2.130,-0.477
2.135,-0.442
2.140,-0.418
2.145,-0.411
2.150,-0.437
2.155,-0.408
