'Elapsed time','ECG'
'seconds','mV'
0.000,-0.005
0.005,0.114
0.010,0.129
0.015,0.117
0.020,0.095
0.025,0.094
0.030,0.118
0.035,0.094
0.040,0.083
0.045,0.102
0.050,0.090
0.055,0.073
0.060,0.084
0.065,0.086
0.070,0.073
0.075,0.075
0.080,0.076
0.085,0.066
0.090,0.065
0.095,0.069
0.100,0.068
0.105,0.066
0.110,0.066
0.115,0.066
0.120,0.062
0.125,0.064
0.130,0.065
0.135,0.064
0.140,0.065
0.145,0.064
0.150,0.062
0.155,0.061
0.160,0.061
0.165,0.061
0.170,0.060
0.175,0.061
0.180,0.062
0.185,0.062
0.190,0.060
0.195,0.059
0.200,0.057
0.205,0.055
0.210,0.056
0.215,0.053
0.220,0.049
0.225,0.047
0.230,0.048
0.235,0.047
0.240,0.043
0.245,0.042
0.250,0.040
0.255,0.038
0.260,0.037
0.265,0.035
0.270,0.033
0.275,0.034
0.280,0.035
0.285,0.035
0.290,0.033
0.295,0.031
0.300,0.030
0.305,0.029
0.310,0.029
0.315,0.030
0.320,0.027
0.325,0.027
0.330,0.025
0.335,0.023
0.340,0.023
0.345,0.021
0.350,0.021
0.355,0.021
0.360,0.019
0.365,0.018
0.370,0.016
0.375,0.014
0.380,0.015
0.385,0.015
0.390,0.014
0.395,0.016
0.400,0.013
0.405,0.007
0.410,-0.001
0.415,-0.016
0.420,-0.027
0.425,-0.038
0.430,-0.042
0.435,-0.038
0.440,-0.041
0.445,-0.057
0.450,-0.082
0.455,-0.099
0.460,-0.097
0.465,-0.086
0.470,-0.073
0.475,-0.059
0.480,-0.042
0.485,-0.013
0.490,0.022
0.495,0.037
0.500,0.036
0.505,0.033
0.510,0.040
0.515,0.056
0.520,0.065
0.525,0.072
0.530,0.080
0.535,0.084
0.540,0.083
0.545,0.081
0.550,0.079
0.555,0.072
0.560,0.069
0.565,0.067
0.570,0.060
0.575,0.055
0.580,0.044
0.585,0.009
0.590,-0.067
0.595,-0.163
0.600,-0.247
0.605,-0.321
0.610,-0.355
0.615,-0.283
0.620,-0.066
0.625,0.210
0.630,0.487
0.635,0.774
0.640,1.026
0.645,1.245
0.650,1.365
0.655,1.345
0.660,1.265
0.665,1.100
0.670,0.863
0.675,0.644
0.680,0.439
0.685,0.220
0.690,-0.008
0.695,-0.213
0.700,-0.378
0.705,-0.486
0.710,-0.527
0.715,-0.541
0.720,-0.536
0.725,-0.524
0.730,-0.529
0.735,-0.520
0.740,-0.499
0.745,-0.491
0.750,-0.476
0.755,-0.454
0.760,-0.443
0.765,-0.434
0.770,-0.419
0.775,-0.403
0.780,-0.388
0.785,-0.371
0.790,-0.354
0.795,-0.338
0.800,-0.325
0.805,-0.310
0.810,-0.297
0.815,-0.287
0.820,-0.272
0.825,-0.258
0.830,-0.248
0.835,-0.239
0.840,-0.229
0.845,-0.216
0.850,-0.204
0.855,-0.194
0.860,-0.188
0.865,-0.182
