'Elapsed time','ECG'
'seconds','mV'
0.000,0.009
0.005,-0.041
0.010,-0.043
0.015,-0.050
0.020,-0.046
0.025,-0.026
0.030,-0.043
0.035,-0.050
0.040,-0.024
0.045,-0.010
0.050,-0.024
0.055,-0.021
0.060,0.000
0.065,0.009
0.070,0.004
0.075,-0.005
0.080,-0.008
0.085,0.016
0.090,0.072
0.095,0.040
0.100,-0.104
0.105,-0.206
0.110,-0.332
0.115,-0.685
0.120,-1.186
0.125,-1.547
0.130,-1.389
0.135,-0.844
0.140,-0.565
0.145,-0.526
0.150,-0.373
0.155,-0.137
0.160,0.044
0.165,0.147
0.170,0.256
0.175,0.359
0.180,0.419
0.185,0.448
0.190,0.459
0.195,0.446
0.200,0.439
0.205,0.451
0.210,0.442
0.215,0.426
0.220,0.388
0.225,0.337
0.230,0.318
0.235,0.299
0.240,0.271
0.245,0.249
0.250,0.231
0.255,0.217
0.260,0.208
0.265,0.215
0.270,0.220
0.275,0.202
0.280,0.166
0.285,0.116
0.290,0.091
0.295,0.110
0.300,0.124
0.305,0.120
0.310,0.118
0.315,0.106
0.320,0.103
0.325,0.108
0.330,0.097
0.335,0.076
0.340,0.062
0.345,0.076
0.350,0.091
0.355,0.074
0.360,0.028
0.365,-0.029
0.370,-0.061
0.375,-0.055
0.380,-0.062
0.385,-0.087
0.390,-0.062
0.395,-0.013
0.400,0.004
0.405,0.000
0.410,-0.005
0.415,-0.009
0.420,-0.020
0.425,-0.019
0.430,-0.013
0.435,-0.012
0.440,0.005
0.445,0.008
0.450,-0.010
0.455,-0.005
0.460,-0.002
0.465,-0.015
0.470,-0.019
0.475,-0.022
0.480,-0.010
0.485,0.018
0.490,0.013
0.495,-0.020
0.500,-0.041
0.505,-0.050
0.510,-0.062
0.515,-0.080
0.520,-0.097
0.525,-0.099
0.530,-0.094
0.535,-0.092
0.540,-0.066
0.545,-0.035
0.550,-0.029
0.555,-0.043
0.560,-0.062
0.565,-0.069
0.570,-0.070
0.575,-0.070
0.580,-0.063
0.585,-0.069
