'Elapsed time','ECG'
'seconds','mV'
0.000,-0.105
0.005,-0.100
0.010,-0.099
0.015,-0.101
0.020,-0.101
0.025,-0.093
0.030,-0.092
0.035,-0.093
0.040,-0.076
0.045,-0.065
0.050,-0.082
0.055,-0.089
0.060,-0.077
0.065,-0.075
0.070,-0.068
0.075,-0.047
0.080,-0.040
0.085,-0.048
0.090,-0.059
0.095,-0.051
0.100,-0.032
0.105,-0.030
0.110,-0.030
0.115,-0.038
0.120,-0.048
0.125,-0.047
0.130,-0.042
0.135,-0.022
0.140,-0.014
0.145,-0.016
0.150,0.003
0.155,0.002
0.160,-0.014
0.165,-0.018
0.170,-0.010
0.175,-0.009
0.180,-0.023
0.185,-0.011
0.190,0.022
0.195,0.022
0.200,-0.009
0.205,-0.013
0.210,0.025
0.215,0.041
0.220,0.021
0.225,-0.005
0.230,-0.004
0.235,0.021
0.240,0.024
0.245,0.025
0.250,0.026
0.255,0.004
0.260,0.003
0.265,0.017
0.270,0.020
0.275,0.031
0.280,0.043
0.285,0.045
0.290,0.027
0.295,0.007
0.300,0.014
0.305,0.026
0.310,0.031
0.315,0.043
0.320,0.044
0.325,0.043
0.330,0.063
0.335,0.082
0.340,0.080
0.345,0.066
0.350,0.057
0.355,0.071
0.360,0.085
0.365,0.074
0.370,0.063
0.375,0.055
0.380,0.032
0.385,0.017
0.390,0.017
0.395,0.021
0.400,0.024
0.405,0.016
0.410,-0.004
0.415,-0.030
0.420,-0.043
0.425,-0.031
0.430,-0.023
0.435,-0.031
0.440,-0.029
0.445,-0.011
0.450,-0.005
0.455,0.000
0.460,0.012
0.465,-0.008
0.470,-0.028
0.475,0.018
0.480,0.145
0.485,0.343
0.490,0.527
0.495,0.597
0.500,0.533
0.505,0.367
0.510,0.145
0.515,-0.066
0.520,-0.210
0.525,-0.250
0.530,-0.194
0.535,-0.099
0.540,-0.053
0.545,-0.064
0.550,-0.077
0.555,-0.099
0.560,-0.120
0.565,-0.110
0.570,-0.086
0.575,-0.054
0.580,-0.056
0.585,-0.072
0.590,-0.066
0.595,-0.071
0.600,-0.076
0.605,-0.069
0.610,-0.064
0.615,-0.040
0.620,-0.029
0.625,-0.046
0.630,-0.043
0.635,-0.045
0.640,-0.049
0.645,-0.024
0.650,-0.022
0.655,-0.023
0.660,-0.006
0.665,0.001
0.670,-0.003
0.675,0.002
0.680,0.012
0.685,0.018
0.690,0.008
0.695,-0.008
0.700,0.007
0.705,0.047
0.710,0.075
0.715,0.074
0.720,0.056
0.725,0.064
0.730,0.085
0.735,0.091
0.740,0.109
0.745,0.126
0.750,0.124
0.755,0.146
0.760,0.172
0.765,0.162
0.770,0.158
0.775,0.146
0.780,0.118
0.785,0.115
0.790,0.110
0.795,0.099
0.800,0.076
0.805,0.029
0.810,0.004
0.815,0.008
0.820,-0.001
0.825,-0.037
0.830,-0.064
0.835,-0.075
0.840,-0.118
0.845,-0.147
0.850,-0.130
0.855,-0.129
0.860,-0.154
0.865,-0.175
0.870,-0.178
0.875,-0.160
0.880,-0.146
0.885,-0.152
0.890,-0.146
0.895,-0.122
0.900,-0.121
0.905,-0.129
0.910,-0.128
0.915,-0.137
0.920,-0.136
0.925,-0.118
0.930,-0.109
0.935,-0.093
0.940,-0.063
0.945,-0.057
0.950,-0.067
0.955,-0.073
0.960,-0.070
0.965,-0.053
0.970,-0.043
0.975,-0.035
0.980,-0.012
0.985,-0.012
0.990,-0.041
0.995,-0.051
1.000,-0.026
1.005,-0.003
1.010,-0.009
1.015,-0.015
1.020,-0.006
1.025,-0.006
1.030,-0.013
1.035,-0.017
1.040,-0.022
1.045,-0.012
1.050,-0.007
1.055,-0.022
1.060,-0.038
1.065,-0.035
1.070,-0.003
1.075,0.026
1.080,0.022
1.085,0.004
1.090,-0.005
1.095,-0.015
1.100,-0.026
1.105,-0.009
1.110,0.013
1.115,0.012
1.120,0.000
1.125,-0.005
1.130,0.003
1.135,0.007
1.140,0.000
1.145,-0.008
1.150,-0.008
1.155,0.013
1.160,0.036
1.165,0.033
1.170,0.016
1.175,0.003
1.180,-0.002
1.185,0.014
1.190,0.026
1.195,0.018
1.200,0.015
1.205,-0.001
1.210,-0.002
1.215,0.036
1.220,0.050
1.225,0.031
1.230,0.023
1.235,0.027
1.240,0.026
1.245,0.030
1.250,0.029
1.255,0.020
1.260,0.024
1.265,0.015
1.270,0.012
1.275,0.033
1.280,0.035
1.285,0.031
1.290,0.029
1.295,0.023
1.300,0.038
1.305,0.039
1.310,0.032
1.315,0.041
1.320,0.029
1.325,0.005
1.330,0.019
1.335,0.041
1.340,0.043
1.345,0.045
1.350,0.028
1.355,0.023
1.360,0.053
1.365,0.071
1.370,0.077
1.375,0.069
1.380,0.052
1.385,0.061
1.390,0.088
1.395,0.093
1.400,0.085
1.405,0.076
1.410,0.042
1.415,0.013
1.420,0.012
1.425,0.013
1.430,0.008
1.435,-0.013
1.440,-0.024
1.445,-0.003
1.450,0.004
1.455,-0.015
1.460,-0.026
1.465,-0.035
1.470,-0.032
1.475,-0.017
1.480,-0.033
1.485,-0.049
1.490,-0.042
