'Elapsed time','ECG'
'seconds','mV'
0.000,0.055
0.005,0.062
0.010,0.067
0.015,0.051
0.020,0.057
0.025,0.059
0.030,0.041
0.035,0.034
0.040,0.039
0.045,0.036
0.050,0.028
0.055,0.024
0.060,0.018
0.065,0.010
0.070,0.008
0.075,0.009
0.080,0.008
0.085,0.005
0.090,0.001
0.095,-0.004
0.100,-0.005
0.105,-0.005
0.110,-0.008
0.115,-0.012
0.120,-0.012
0.125,-0.010
0.130,-0.013
0.135,-0.013
0.140,-0.009
0.145,-0.011
0.150,-0.016
0.155,-0.017
0.160,-0.016
0.165,-0.013
0.170,-0.008
0.175,-0.008
0.180,-0.010
0.185,-0.012
0.190,-0.018
0.195,-0.024
0.200,-0.023
0.205,-0.020
0.210,-0.024
0.215,-0.034
0.220,-0.048
0.225,-0.062
0.230,-0.070
0.235,-0.072
0.240,-0.068
0.245,-0.062
0.250,-0.063
0.255,-0.076
0.260,-0.099
0.265,-0.115
0.270,-0.109
0.275,-0.081
0.280,-0.050
0.285,-0.038
0.290,-0.044
0.295,-0.043
0.300,-0.032
0.305,-0.014
0.310,0.023
0.315,0.055
0.320,0.065
0.325,0.061
0.330,0.047
0.335,0.051
0.340,0.065
0.345,0.056
0.350,0.047
0.355,0.059
0.360,0.066
0.365,0.061
0.370,0.054
0.375,0.052
0.380,0.056
0.385,0.058
0.390,0.087
0.395,0.142
0.400,0.136
0.405,0.018
0.410,-0.239
0.415,-0.639
0.420,-0.988
0.425,-0.995
0.430,-0.600
0.435,-0.019
0.440,0.378
0.445,0.449
0.450,0.426
0.455,0.446
0.460,0.489
0.465,0.491
0.470,0.405
0.475,0.284
0.480,0.196
0.485,0.151
0.490,0.120
0.495,0.099
0.500,0.085
0.505,0.070
0.510,0.057
0.515,0.046
0.520,0.036
0.525,0.026
0.530,0.018
0.535,0.016
0.540,0.022
0.545,0.027
0.550,0.020
0.555,0.009
0.560,0.003
0.565,-0.003
0.570,-0.002
0.575,-0.001
0.580,-0.003
0.585,-0.002
0.590,-0.003
0.595,-0.005
0.600,-0.006
0.605,-0.010
0.610,-0.015
0.615,-0.019
0.620,-0.021
0.625,-0.024
0.630,-0.029
0.635,-0.041
0.640,-0.057
0.645,-0.065
0.650,-0.080
0.655,-0.098
0.660,-0.106
0.665,-0.114
0.670,-0.135
0.675,-0.159
0.680,-0.180
0.685,-0.200
0.690,-0.212
0.695,-0.221
0.700,-0.221
0.705,-0.209
0.710,-0.194
0.715,-0.167
0.720,-0.125
0.725,-0.086
0.730,-0.051
0.735,-0.016
0.740,0.011
0.745,0.031
0.750,0.050
