'Elapsed time','ECG'
'seconds','mV'
0.000,-0.005
0.005,-0.012
0.010,-0.001
0.015,0.015
0.020,0.018
0.025,-0.010
0.030,-0.023
0.035,-0.008
0.040,-0.011
0.045,-0.034
0.050,-0.060
0.055,-0.078
0.060,-0.074
0.065,-0.047
0.070,-0.026
0.075,-0.012
0.080,0.047
0.085,0.104
0.090,0.087
0.095,0.025
0.100,-0.092
0.105,-0.239
0.110,-0.389
0.115,-0.633
0.120,-0.952
0.125,-1.039
0.130,-0.761
0.135,-0.424
0.140,-0.152
0.145,0.062
0.150,0.148
0.155,0.162
0.160,0.177
0.165,0.213
0.170,0.244
0.175,0.252
0.180,0.244
0.185,0.225
0.190,0.254
0.195,0.326
0.200,0.343
0.205,0.318
0.210,0.291
0.215,0.273
0.220,0.263
0.225,0.236
0.230,0.216
0.235,0.207
0.240,0.199
0.245,0.207
0.250,0.207
0.255,0.178
0.260,0.151
0.265,0.147
0.270,0.138
0.275,0.119
0.280,0.112
0.285,0.122
0.290,0.125
0.295,0.120
0.300,0.122
0.305,0.113
0.310,0.095
0.315,0.085
0.320,0.075
0.325,0.071
0.330,0.078
0.335,0.066
0.340,0.039
0.345,0.031
0.350,0.032
0.355,0.043
0.360,0.067
0.365,0.077
0.370,0.058
0.375,0.026
0.380,0.005
0.385,0.000
0.390,-0.008
0.395,-0.015
0.400,-0.009
0.405,-0.013
0.410,-0.028
0.415,-0.029
0.420,-0.022
0.425,-0.021
0.430,-0.018
0.435,-0.022
0.440,-0.042
0.445,-0.044
0.450,-0.021
0.455,-0.016
0.460,-0.008
0.465,0.021
0.470,0.014
0.475,-0.019
0.480,-0.011
0.485,0.007
0.490,0.000
0.495,-0.001
0.500,0.002
0.505,-0.004
0.510,-0.016
0.515,-0.020
0.520,-0.027
0.525,-0.045
0.530,-0.035
0.535,-0.015
0.540,-0.024
0.545,-0.014
0.550,0.007
0.555,-0.009
0.560,-0.027
0.565,-0.031
0.570,-0.042
0.575,-0.052
0.580,-0.049
0.585,-0.046
0.590,-0.050
0.595,-0.050
0.600,-0.054
0.605,-0.056
0.610,-0.054
0.615,-0.046
0.620,-0.043
0.625,-0.054
0.630,-0.052
0.635,-0.047
0.640,-0.047
0.645,-0.046
0.650,-0.055
0.655,-0.059
0.660,-0.058
0.665,-0.055
0.670,-0.076
0.675,-0.079
0.680,-0.001
0.685,0.061
0.690,0.035
0.695,0.000
0.700,-0.008
0.705,-0.021
0.710,-0.036
0.715,-0.038
0.720,-0.037
0.725,-0.036
0.730,-0.037
0.735,-0.043
0.740,-0.067
0.745,-0.103
0.750,-0.127
0.755,-0.124
0.760,-0.087
0.765,-0.044
0.770,-0.034
0.775,-0.053
0.780,-0.063
0.785,-0.058
0.790,-0.064
0.795,-0.078
0.800,-0.095
0.805,-0.107
0.810,-0.052
0.815,0.068
0.820,0.117
0.825,0.075
0.830,0.066
0.835,0.083
0.840,0.068
