'Elapsed time','ECG'
'seconds','mV'
0.000,0.278
0.005,0.067
0.010,-0.030
0.015,-0.190
0.020,0.129
0.025,0.200
0.030,-0.210
0.035,0.044
0.040,0.326
0.045,-0.091
0.050,-0.109
0.055,0.314
0.060,0.072
0.065,-0.201
0.070,0.199
0.075,0.211
0.080,-0.214
0.085,0.024
0.090,0.303
0.095,-0.103
0.100,-0.133
0.105,0.281
0.110,0.042
0.115,-0.234
0.120,0.165
0.125,0.178
0.130,-0.250
0.135,-0.016
0.140,0.267
0.145,-0.130
0.150,-0.160
0.155,0.249
0.160,0.007
0.165,-0.271
0.170,0.129
0.175,0.151
0.180,-0.274
0.185,-0.036
0.190,0.249
0.195,-0.157
0.200,-0.185
0.205,0.234
0.210,-0.004
0.215,-0.279
0.220,0.124
0.225,0.154
0.230,-0.262
0.235,-0.027
0.240,0.250
0.245,-0.156
0.250,-0.184
0.255,0.244
0.260,0.009
0.265,-0.278
0.270,0.128
0.275,0.160
0.280,-0.261
0.285,-0.030
0.290,0.247
0.295,-0.159
0.300,-0.186
0.305,0.246
0.310,0.016
0.315,-0.277
0.320,0.119
0.325,0.147
0.330,-0.307
0.335,-0.119
0.340,0.149
0.345,-0.244
0.350,-0.271
0.355,0.161
0.360,-0.048
0.365,-0.324
0.370,0.068
0.375,0.089
0.380,-0.329
0.385,-0.071
0.390,0.243
0.395,-0.128
0.400,-0.129
0.405,0.316
0.410,0.095
0.415,-0.202
0.420,0.185
0.425,0.227
0.430,-0.194
0.435,0.027
0.440,0.320
0.445,-0.078
0.450,-0.125
0.455,0.299
0.460,0.078
0.465,-0.218
0.470,0.181
0.475,0.231
0.480,-0.203
0.485,0.008
0.490,0.305
0.495,-0.089
0.500,-0.147
0.505,0.260
0.510,0.077
0.515,-0.150
0.520,0.204
0.525,0.036
0.530,-0.705
0.535,-0.623
0.540,-0.109
0.545,-0.248
0.550,-0.201
0.555,0.287
0.560,0.083
0.565,-0.253
0.570,0.147
0.575,0.229
0.580,-0.186
0.585,0.024
0.590,0.320
0.595,-0.077
0.600,-0.134
0.605,0.294
0.610,0.075
0.615,-0.232
0.620,0.163
0.625,0.218
0.630,-0.216
0.635,-0.011
0.640,0.291
0.645,-0.106
0.650,-0.173
0.655,0.250
0.660,0.042
0.665,-0.269
0.670,0.115
0.675,0.178
0.680,-0.248
0.685,-0.049
0.690,0.252
0.695,-0.142
0.700,-0.212
0.705,0.217
0.710,0.011
0.715,-0.302
0.720,0.088
0.725,0.155
0.730,-0.283
0.735,-0.090
0.740,0.217
0.745,-0.176
0.750,-0.246
0.755,0.176
0.760,-0.029
0.765,-0.336
0.770,0.045
0.775,0.110
0.780,-0.319
0.785,-0.129
0.790,0.175
0.795,-0.211
0.800,-0.277
0.805,0.153
0.810,-0.044
0.815,-0.348
0.820,0.044
0.825,0.127
0.830,-0.283
0.835,-0.075
0.840,0.253
0.845,-0.110
0.850,-0.159
0.855,0.297
0.860,0.125
0.865,-0.171
0.870,0.226
0.875,0.311
0.880,-0.114
0.885,0.082
0.890,0.399
0.895,0.013
0.900,-0.059
0.905,0.373
0.910,0.177
0.915,-0.141
0.920,0.234
0.925,0.308
0.930,-0.125
0.935,0.059
0.940,0.367
0.945,-0.023
0.950,-0.107
0.955,0.319
0.960,0.127
0.965,-0.195
0.970,0.184
0.975,0.266
0.980,-0.175
0.985,-0.001
0.990,0.313
0.995,-0.075
1.000,-0.162
1.005,0.272
1.010,0.081
1.015,-0.248
1.020,0.132
1.025,0.218
1.030,-0.221
1.035,-0.040
1.040,0.282
1.045,-0.104
1.050,-0.195
1.055,0.239
1.060,0.062
1.065,-0.261
1.070,0.111
1.075,0.201
1.080,-0.229
1.085,-0.055
1.090,0.267
1.095,-0.113
1.100,-0.204
1.105,0.235
