'Elapsed time','ECG'
'seconds','mV'
0.000,0.174
0.005,0.156
0.010,0.148
0.015,0.139
0.020,0.149
0.025,0.148
0.030,0.090
0.035,0.077
0.040,0.097
0.045,0.063
0.050,0.052
0.055,0.080
0.060,0.038
0.065,-0.031
0.070,-0.005
0.075,0.017
0.080,-0.048
0.085,-0.062
0.090,-0.033
0.095,-0.053
0.100,-0.066
0.105,-0.057
0.110,-0.078
0.115,-0.083
0.120,-0.036
0.125,-0.026
0.130,-0.080
0.135,-0.083
0.140,-0.039
0.145,-0.049
0.150,-0.050
0.155,0.011
0.160,0.016
0.165,-0.036
0.170,-0.020
0.175,0.014
0.180,-0.004
0.185,0.006
0.190,0.041
0.195,0.032
0.200,0.032
0.205,0.080
0.210,0.089
0.215,0.061
0.220,0.101
0.225,0.138
0.230,0.094
0.235,0.065
0.240,0.068
0.245,0.049
0.250,0.080
0.255,0.142
0.260,0.110
0.265,0.053
0.270,0.082
0.275,0.114
0.280,0.073
0.285,0.053
0.290,0.067
0.295,0.035
0.300,0.047
0.305,0.100
0.310,0.044
0.315,-0.017
0.320,0.037
0.325,0.089
0.330,0.071
0.335,0.068
0.340,0.062
0.345,0.002
0.350,-0.016
0.355,-0.011
0.360,-0.056
0.365,-0.035
0.370,0.061
0.375,0.074
0.380,0.005
0.385,0.006
0.390,0.065
0.395,0.044
0.400,-0.017
0.405,-0.032
0.410,-0.043
0.415,-0.034
0.420,0.045
0.425,0.076
0.430,0.003
0.435,-0.032
0.440,-0.017
0.445,-0.034
0.450,-0.023
0.455,0.051
0.460,0.058
0.465,-0.015
0.470,-0.020
0.475,-0.020
0.480,-0.067
0.485,-0.030
0.490,0.033
0.495,0.001
0.500,-0.023
0.505,-0.001
0.510,-0.029
0.515,-0.066
0.520,-0.035
0.525,-0.015
0.530,-0.056
0.535,-0.046
0.540,-0.002
0.545,-0.025
0.550,-0.025
0.555,0.002
0.560,-0.070
0.565,-0.140
0.570,-0.059
0.575,0.001
0.580,-0.067
0.585,-0.077
0.590,-0.019
0.595,-0.049
0.600,-0.065
0.605,0.005
0.610,-0.005
0.615,-0.081
0.620,-0.052
0.625,-0.013
0.630,-0.101
0.635,-0.112
0.640,-0.012
0.645,-0.029
0.650,-0.063
0.655,-0.010
0.660,-0.029
0.665,-0.081
0.670,-0.052
0.675,-0.034
0.680,-0.116
0.685,-0.198
0.690,-0.134
0.695,-0.031
0.700,0.001
0.705,-0.004
0.710,-0.075
0.715,-0.134
0.720,-0.033
0.725,0.091
0.730,0.053
0.735,-0.011
0.740,-0.046
0.745,-0.089
0.750,-0.027
0.755,0.061
0.760,0.008
0.765,-0.086
0.770,-0.065
0.775,-0.015
0.780,-0.019
0.785,0.022
0.790,0.035
0.795,-0.100
0.800,-0.134
0.805,0.036
0.810,0.095
0.815,-0.017
0.820,-0.067
0.825,-0.048
0.830,-0.056
0.835,-0.045
0.840,-0.076
0.845,-0.196
0.850,-0.298
0.855,-0.452
0.860,-0.798
0.865,-1.175
0.870,-1.381
0.875,-1.416
0.880,-1.085
0.885,-0.382
0.890,0.161
0.895,0.398
0.900,0.563
0.905,0.632
0.910,0.533
0.915,0.440
0.920,0.446
0.925,0.375
0.930,0.231
0.935,0.204
0.940,0.280
0.945,0.315
0.950,0.302
0.955,0.270
0.960,0.206
0.965,0.176
0.970,0.244
0.975,0.277
0.980,0.183
0.985,0.113
0.990,0.141
0.995,0.153
1.000,0.148
1.005,0.152
1.010,0.088
1.015,0.062
1.020,0.171
1.025,0.202
1.030,0.103
1.035,0.086
1.040,0.119
1.045,0.044
1.050,-0.024
1.055,0.002
1.060,0.014
1.065,0.014
1.070,0.054
1.075,0.046
1.080,-0.018
1.085,-0.023
1.090,0.005
1.095,-0.024
1.100,-0.061
1.105,-0.068
1.110,-0.105
1.115,-0.113
1.120,-0.019
1.125,0.012
1.130,-0.098
1.135,-0.133
1.140,-0.037
1.145,-0.019
1.150,-0.061
1.155,-0.043
1.160,-0.060
1.165,-0.095
1.170,-0.066
1.175,-0.041
1.180,-0.034
1.185,-0.034
1.190,-0.067
1.195,-0.087
1.200,-0.038
1.205,0.006
1.210,-0.021
1.215,-0.011
1.220,0.082
1.225,0.102
1.230,0.037
1.235,0.074
1.240,0.109
1.245,0.020
1.250,0.012
1.255,0.114
1.260,0.117
1.265,0.055
1.270,0.101
1.275,0.182
1.280,0.162
1.285,0.129
1.290,0.101
1.295,0.016
1.300,0.010
1.305,0.128
1.310,0.151
1.315,0.069
1.320,0.056
1.325,0.061
1.330,0.020
1.335,0.009
1.340,0.003
1.345,-0.031
1.350,0.013
1.355,0.109
1.360,0.114
1.365,0.058
1.370,0.065
1.375,0.074
1.380,0.001
1.385,-0.014
1.390,0.043
1.395,0.045
1.400,0.021
1.405,-0.006
1.410,-0.053
1.415,-0.024
1.420,0.082
1.425,0.077
1.430,-0.009
1.435,0.028
1.440,0.089
1.445,0.027
1.450,0.015
1.455,0.100
1.460,0.091
1.465,-0.019
1.470,-0.065
1.475,-0.008
1.480,0.033
1.485,0.014
1.490,-0.048
1.495,-0.092
1.500,-0.026
1.505,0.067
1.510,0.090
1.515,0.074
1.520,0.052
1.525,-0.004
1.530,-0.090
1.535,-0.053
1.540,0.063
1.545,0.039
1.550,-0.026
1.555,-0.036
1.560,-0.090
1.565,-0.084
1.570,0.031
1.575,0.065
1.580,-0.028
1.585,-0.081
1.590,-0.066
1.595,-0.063
1.600,-0.023
1.605,0.032
1.610,-0.017
1.615,-0.114
1.620,-0.090
1.625,-0.003
1.630,-0.009
1.635,-0.042
1.640,-0.072
1.645,-0.114
1.650,-0.061
1.655,0.025
1.660,-0.002
1.665,-0.064
1.670,-0.070
1.675,-0.099
1.680,-0.137
1.685,-0.093
1.690,-0.038
1.695,-0.039
1.700,-0.027
1.705,0.020
1.710,0.010
1.715,-0.049
1.720,-0.024
1.725,0.024
1.730,-0.014
1.735,-0.049
1.740,-0.043
1.745,-0.050
1.750,-0.025
1.755,0.016
1.760,-0.031
1.765,-0.074
1.770,-0.038
1.775,-0.027
1.780,-0.053
1.785,-0.024
1.790,0.037
1.795,0.003
1.800,-0.065
1.805,-0.022
1.810,0.025
1.815,0.001
1.820,0.009
1.825,0.025
1.830,-0.011
1.835,-0.005
1.840,0.017
1.845,-0.081
1.850,-0.217
1.855,-0.366
1.860,-0.701
1.865,-1.207
1.870,-1.612
1.875,-1.760
1.880,-1.555
1.885,-0.873
1.890,-0.083
1.895,0.346
1.900,0.511
1.905,0.570
1.910,0.511
1.915,0.444
1.920,0.451
1.925,0.449
1.930,0.412
1.935,0.403
1.940,0.408
1.945,0.350
1.950,0.293
1.955,0.327
1.960,0.311
1.965,0.239
1.970,0.274
1.975,0.303
1.980,0.209
1.985,0.185
1.990,0.289
1.995,0.291
2.000,0.213
2.005,0.216
2.010,0.187
2.015,0.116
2.020,0.149
2.025,0.203
2.030,0.162
2.035,0.132
2.040,0.134
2.045,0.061
2.050,0.010
2.055,0.056
2.060,0.061
2.065,0.025
2.070,0.067
2.075,0.085
2.080,0.005
2.085,-0.041
2.090,-0.045
2.095,-0.086
2.100,-0.075
2.105,0.016
2.110,0.010
2.115,-0.096
2.120,-0.107
2.125,-0.052
2.130,-0.080
2.135,-0.111
2.140,-0.070
2.145,-0.058
2.150,-0.059
2.155,-0.014
2.160,-0.015
2.165,-0.060
2.170,-0.045
2.175,-0.032
2.180,-0.071
2.185,-0.062
2.190,-0.017
2.195,-0.010
2.200,0.021
2.205,0.081
2.210,0.058
2.215,-0.006
2.220,0.006
2.225,0.041
2.230,0.018
2.235,0.020
2.240,0.086
2.245,0.121
2.250,0.139
2.255,0.148
2.260,0.083
2.265,0.041
2.270,0.102
2.275,0.128
2.280,0.060
2.285,0.045
2.290,0.100
2.295,0.079
2.300,0.049
2.305,0.109
2.310,0.115
2.315,0.056
2.320,0.072
2.325,0.081
2.330,-0.023
2.335,-0.049
2.340,0.051
2.345,0.055
2.350,0.020
2.355,0.064
2.360,0.053
2.365,-0.025
2.370,-0.031
2.375,-0.006
2.380,-0.036
2.385,-0.014
2.390,0.049
2.395,0.025
2.400,-0.003
2.405,0.026
2.410,0.014
2.415,-0.013
2.420,-0.012
2.425,-0.015
2.430,-0.005
2.435,0.033
2.440,0.063
2.445,0.039
2.450,0.015
2.455,0.031
2.460,0.009
2.465,-0.009
2.470,0.044
2.475,0.058
2.480,-0.006
2.485,-0.016
2.490,0.027
2.495,-0.001
2.500,-0.044
2.505,-0.002
2.510,0.027
2.515,-0.006
2.520,0.010
2.525,0.015
2.530,-0.043
2.535,-0.030
2.540,-0.009
2.545,-0.076
2.550,-0.068
2.555,0.034
2.560,0.046
2.565,-0.025
2.570,-0.032
2.575,-0.007
2.580,-0.043
2.585,-0.036
2.590,0.013
2.595,-0.021
2.600,-0.053
2.605,-0.011
2.610,-0.001
2.615,-0.041
2.620,-0.028
2.625,0.000
2.630,-0.055
2.635,-0.069
2.640,0.007
2.645,0.014
2.650,-0.059
2.655,-0.114
2.660,-0.147
2.665,-0.105
2.670,0.021
2.675,0.065
2.680,-0.005
2.685,-0.037
2.690,-0.034
2.695,-0.072
2.700,-0.088
2.705,-0.052
2.710,-0.053
2.715,-0.082
2.720,-0.038
2.725,0.015
2.730,-0.032
2.735,-0.065
2.740,-0.025
2.745,-0.044
2.750,-0.052
2.755,0.027
2.760,0.028
2.765,-0.047
2.770,-0.038
2.775,0.013
2.780,-0.011
2.785,-0.028
2.790,0.001
2.795,-0.034
2.800,-0.045
2.805,0.045
2.810,0.042
2.815,-0.058
2.820,-0.050
2.825,0.005
2.830,-0.018
2.835,-0.029
2.840,0.004
2.845,-0.013
2.850,-0.077
2.855,-0.123
2.860,-0.175
2.865,-0.323
2.870,-0.598
2.875,-0.987
2.880,-1.362
2.885,-1.521
2.890,-1.315
2.895,-0.747
2.900,-0.113
2.905,0.314
2.910,0.516
2.915,0.558
2.920,0.515
2.925,0.442
2.930,0.383
2.935,0.384
2.940,0.371
2.945,0.276
2.950,0.233
2.955,0.297
2.960,0.288
2.965,0.196
2.970,0.215
2.975,0.294
2.980,0.265
2.985,0.200
2.990,0.190
2.995,0.155
3.000,0.108
3.005,0.147
3.010,0.168
3.015,0.118
3.020,0.138
3.025,0.184
3.030,0.122
3.035,0.052
3.040,0.099
3.045,0.135
3.050,0.076
3.055,0.054
3.060,0.054
3.065,0.001
3.070,-0.006
3.075,0.025
3.080,0.013
3.085,0.036
3.090,0.068
3.095,0.010
3.100,-0.055
3.105,-0.058
3.110,-0.066
3.115,-0.106
3.120,-0.094
3.125,-0.042
3.130,-0.044
3.135,-0.055
3.140,-0.047
3.145,-0.091
3.150,-0.143
3.155,-0.121
3.160,-0.099
3.165,-0.137
3.170,-0.105
3.175,-0.010
3.180,0.001
3.185,-0.013
3.190,0.019
3.195,0.004
3.200,-0.049
3.205,-0.042
3.210,-0.035
3.215,-0.049
3.220,0.009
3.225,0.069
3.230,0.035
3.235,0.015
3.240,0.041
3.245,-0.011
3.250,-0.028
3.255,0.113
3.260,0.161
3.265,0.097
3.270,0.128
3.275,0.156
3.280,0.103
3.285,0.077
3.290,0.102
3.295,0.099
3.300,0.072
3.305,0.083
3.310,0.103
3.315,0.086
3.320,0.065
3.325,0.064
3.330,0.035
3.335,0.040
3.340,0.117
3.345,0.102
3.350,0.042
3.355,0.071
3.360,0.064
3.365,-0.005
3.370,0.019
3.375,0.055
3.380,-0.020
