'Elapsed time','ECG'
'seconds','mV'
0.000,0.033
0.005,0.039
0.010,0.035
0.015,0.033
0.020,0.036
0.025,0.038
0.030,0.035
0.035,0.023
0.040,-0.004
0.045,-0.032
0.050,-0.024
0.055,0.069
0.060,0.238
0.065,0.412
0.070,0.550
0.075,0.618
0.080,0.527
0.085,0.277
0.090,0.007
0.095,-0.148
0.100,-0.157
0.105,-0.117
0.110,-0.092
0.115,-0.074
0.120,-0.064
0.125,-0.064
0.130,-0.067
0.135,-0.062
0.140,-0.058
0.145,-0.059
0.150,-0.056
0.155,-0.051
0.160,-0.049
0.165,-0.048
0.170,-0.043
0.175,-0.039
0.180,-0.040
0.185,-0.038
0.190,-0.036
0.195,-0.035
0.200,-0.031
0.205,-0.028
0.210,-0.027
0.215,-0.022
0.220,-0.019
0.225,-0.017
0.230,-0.015
0.235,-0.013
0.240,-0.010
0.245,-0.005
0.250,0.000
0.255,0.005
0.260,0.009
0.265,0.011
0.270,0.016
0.275,0.023
0.280,0.032
0.285,0.041
0.290,0.047
0.295,0.053
0.300,0.062
0.305,0.071
0.310,0.079
0.315,0.085
0.320,0.092
0.325,0.098
0.330,0.102
0.335,0.105
0.340,0.109
0.345,0.108
0.350,0.103
0.355,0.095
0.360,0.080
0.365,0.059
0.370,0.032
0.375,0.003
0.380,-0.025
0.385,-0.051
0.390,-0.076
0.395,-0.096
0.400,-0.109
0.405,-0.122
0.410,-0.131
0.415,-0.136
0.420,-0.138
0.425,-0.136
0.430,-0.133
0.435,-0.131
0.440,-0.127
0.445,-0.125
0.450,-0.124
0.455,-0.118
0.460,-0.110
0.465,-0.104
0.470,-0.098
0.475,-0.093
0.480,-0.090
0.485,-0.086
0.490,-0.080
0.495,-0.073
0.500,-0.067
0.505,-0.064
0.510,-0.062
0.515,-0.058
0.520,-0.056
0.525,-0.054
0.530,-0.049
0.535,-0.045
0.540,-0.043
0.545,-0.040
0.550,-0.034
0.555,-0.030
0.560,-0.028
0.565,-0.018
0.570,-0.008
0.575,-0.015
0.580,-0.026
0.585,-0.024
0.590,-0.017
0.595,-0.011
0.600,-0.009
0.605,-0.007
0.610,0.002
0.615,0.006
0.620,-0.002
0.625,-0.006
0.630,-0.003
0.635,0.003
0.640,0.010
0.645,0.007
0.650,-0.002
0.655,-0.002
0.660,-0.001
0.665,0.001
0.670,0.004
0.675,0.005
0.680,0.006
0.685,0.005
0.690,0.006
0.695,0.010
0.700,0.013
0.705,0.016
0.710,0.017
0.715,0.014
0.720,0.013
0.725,0.020
0.730,0.029
0.735,0.025
0.740,0.016
0.745,0.008
0.750,0.001
0.755,0.004
0.760,0.010
0.765,0.015
0.770,0.021
0.775,0.022
0.780,0.019
0.785,0.021
0.790,0.021
0.795,0.021
0.800,0.023
0.805,0.022
0.810,0.020
0.815,0.021
0.820,0.022
0.825,0.022
0.830,0.022
0.835,0.020
0.840,0.020
0.845,0.019
0.850,0.019
0.855,0.019
0.860,0.019
0.865,0.019
0.870,0.019
0.875,0.018
0.880,0.019
0.885,0.023
0.890,0.027
0.895,0.033
0.900,0.035
0.905,0.031
0.910,0.028
0.915,0.030
0.920,0.039
0.925,0.051
0.930,0.055
0.935,0.057
0.940,0.059
0.945,0.056
0.950,0.046
0.955,0.030
0.960,0.009
0.965,-0.005
0.970,-0.013
0.975,-0.022
0.980,-0.025
0.985,-0.025
0.990,-0.025
0.995,-0.022
1.000,-0.022
1.005,-0.025
1.010,-0.041
1.015,-0.077
1.020,-0.103
1.025,-0.067
1.030,0.065
1.035,0.265
1.040,0.458
1.045,0.601
1.050,0.647
1.055,0.508
1.060,0.212
1.065,-0.073
1.070,-0.208
1.075,-0.193
1.080,-0.146
1.085,-0.131
1.090,-0.124
1.095,-0.116
1.100,-0.116
1.105,-0.117
1.110,-0.111
1.115,-0.107
1.120,-0.105
1.125,-0.098
1.130,-0.092
1.135,-0.088
1.140,-0.083
1.145,-0.077
1.150,-0.074
1.155,-0.072
1.160,-0.067
1.165,-0.062
1.170,-0.058
1.175,-0.055
1.180,-0.052
1.185,-0.048
1.190,-0.043
1.195,-0.038
1.200,-0.035
1.205,-0.031
1.210,-0.027
1.215,-0.022
1.220,-0.017
1.225,-0.011
1.230,-0.005
1.235,0.001
1.240,0.007
1.245,0.015
1.250,0.021
1.255,0.028
1.260,0.036
1.265,0.044
1.270,0.053
1.275,0.065
1.280,0.077
1.285,0.085
1.290,0.092
1.295,0.098
1.300,0.106
1.305,0.112
1.310,0.118
1.315,0.121
1.320,0.124
1.325,0.124
1.330,0.117
1.335,0.103
1.340,0.082
1.345,0.055
1.350,0.027
1.355,-0.002
1.360,-0.030
1.365,-0.056
1.370,-0.079
1.375,-0.097
1.380,-0.110
1.385,-0.121
1.390,-0.129
1.395,-0.132
1.400,-0.131
1.405,-0.128
1.410,-0.126
1.415,-0.125
1.420,-0.122
1.425,-0.117
1.430,-0.111
1.435,-0.107
1.440,-0.102
1.445,-0.095
1.450,-0.089
1.455,-0.084
1.460,-0.079
1.465,-0.075
1.470,-0.071
1.475,-0.068
1.480,-0.064
1.485,-0.059
1.490,-0.054
1.495,-0.050
1.500,-0.048
1.505,-0.045
1.510,-0.040
1.515,-0.036
1.520,-0.033
1.525,-0.029
1.530,-0.027
1.535,-0.024
1.540,-0.021
1.545,-0.021
1.550,-0.018
1.555,-0.014
1.560,-0.013
1.565,-0.012
1.570,-0.009
1.575,-0.007
1.580,-0.005
1.585,-0.003
1.590,-0.002
1.595,-0.001
1.600,0.000
1.605,0.001
1.610,0.002
1.615,0.003
1.620,0.005
1.625,0.006
1.630,0.006
1.635,0.007
1.640,0.008
1.645,0.011
1.650,0.014
1.655,0.013
1.660,0.014
1.665,0.013
1.670,0.013
1.675,0.015
1.680,0.015
1.685,0.015
1.690,0.016
1.695,0.017
1.700,0.016
1.705,0.016
1.710,0.018
1.715,0.021
1.720,0.022
1.725,0.023
1.730,0.022
1.735,0.023
1.740,0.023
1.745,0.022
1.750,0.021
1.755,0.022
1.760,0.023
1.765,0.022
1.770,0.022
1.775,0.021
1.780,0.022
1.785,0.023
1.790,0.022
1.795,0.021
1.800,0.023
1.805,0.024
1.810,0.023
1.815,0.024
1.820,0.022
1.825,0.021
1.830,0.023
1.835,0.024
1.840,0.024
1.845,0.023
1.850,0.022
1.855,0.022
1.860,0.023
1.865,0.023
1.870,0.022
1.875,0.019
1.880,0.019
1.885,0.020
1.890,0.022
1.895,0.021
1.900,0.019
1.905,0.020
1.910,0.020
1.915,0.018
1.920,0.018
1.925,0.017
1.930,0.018
1.935,0.017
1.940,0.019
1.945,0.026
1.950,0.031
1.955,0.031
1.960,0.031
1.965,0.031
1.970,0.036
1.975,0.045
1.980,0.051
1.985,0.055
1.990,0.056
1.995,0.055
2.000,0.049
2.005,0.037
2.010,0.016
2.015,-0.002
2.020,-0.010
2.025,-0.018
2.030,-0.023
2.035,-0.026
2.040,-0.024
2.045,-0.020
2.050,-0.019
2.055,-0.020
2.060,-0.029
2.065,-0.054
2.070,-0.085
2.075,-0.085
2.080,0.001
2.085,0.178
2.090,0.370
2.095,0.522
2.100,0.601
2.105,0.523
2.110,0.278
2.115,-0.005
2.120,-0.183
2.125,-0.207
2.130,-0.166
2.135,-0.137
2.140,-0.115
2.145,-0.100
2.150,-0.100
2.155,-0.104
