'Elapsed time','ECG'
'seconds','mV'
0.000,-0.582
0.005,-0.822
0.010,0.123
0.015,0.574
0.020,0.338
0.025,0.254
0.030,0.115
0.035,0.046
0.040,0.075
0.045,0.076
0.050,0.053
0.055,0.067
0.060,0.082
0.065,0.049
0.070,0.044
0.075,0.075
0.080,0.053
0.085,0.030
0.090,0.054
0.095,0.050
0.100,0.018
0.105,0.029
0.110,0.042
0.115,0.009
0.120,0.004
0.125,0.026
0.130,0.001
0.135,-0.020
0.140,0.003
0.145,-0.004
0.150,-0.038
0.155,-0.026
0.160,-0.012
0.165,-0.050
0.170,-0.066
0.175,-0.055
0.180,-0.086
0.185,-0.115
0.190,-0.102
0.195,-0.118
0.200,-0.160
0.205,-0.161
0.210,-0.167
0.215,-0.215
0.220,-0.231
0.225,-0.213
0.230,-0.235
0.235,-0.254
0.240,-0.228
0.245,-0.222
0.250,-0.236
0.255,-0.202
0.260,-0.152
0.265,-0.137
0.270,-0.100
0.275,-0.032
0.280,-0.006
0.285,0.017
0.290,0.084
0.295,0.113
0.300,0.106
0.305,0.138
0.310,0.169
0.315,0.152
0.320,0.154
0.325,0.178
0.330,0.157
0.335,0.136
0.340,0.162
0.345,0.157
0.350,0.122
0.355,0.141
0.360,0.157
0.365,0.120
0.370,0.113
0.375,0.138
0.380,0.115
0.385,0.089
0.390,0.107
0.395,0.100
0.400,0.074
0.405,0.092
0.410,0.103
0.415,0.071
0.420,0.061
0.425,0.082
0.430,0.065
0.435,0.046
0.440,0.068
0.445,0.059
0.450,0.027
0.455,0.042
0.460,0.056
0.465,0.026
0.470,0.024
0.475,0.045
0.480,0.021
0.485,0.007
0.490,0.034
0.495,0.024
0.500,-0.007
0.505,0.012
0.510,0.028
0.515,0.000
0.520,-0.001
0.525,0.027
0.530,0.009
0.535,-0.007
0.540,0.020
0.545,0.010
0.550,-0.017
0.555,0.006
0.560,0.016
0.565,-0.021
0.570,-0.016
0.575,0.018
0.580,-0.005
0.585,-0.030
0.590,-0.009
0.595,-0.021
0.600,-0.062
0.605,-0.066
0.610,-0.066
0.615,-0.090
0.620,-0.082
0.625,-0.048
0.630,-0.066
0.635,-0.093
0.640,-0.083
0.645,-0.100
0.650,-0.131
0.655,-0.108
0.660,-0.083
0.665,-0.095
0.670,-0.078
0.675,-0.043
0.680,-0.040
0.685,-0.014
0.690,0.050
0.695,0.070
0.700,0.057
0.705,0.078
0.710,0.089
0.715,0.060
0.720,0.068
0.725,0.096
0.730,0.066
0.735,0.039
0.740,0.065
0.745,0.087
0.750,0.126
0.755,0.201
0.760,0.192
0.765,0.049
0.770,-0.174
0.775,-0.538
0.780,-1.019
0.785,-1.091
0.790,-0.385
0.795,0.395
0.800,0.558
0.805,0.387
0.810,0.217
0.815,0.092
0.820,0.063
0.825,0.088
0.830,0.076
0.835,0.056
