'Elapsed time','ECG'
'seconds','mV'
0.000,-0.353
0.005,0.126
0.010,1.374
0.015,0.957
0.020,0.040
0.025,0.893
0.030,1.161
0.035,0.355
0.040,0.605
0.045,1.048
0.050,0.616
0.055,0.516
0.060,0.873
0.065,0.747
0.070,0.542
0.075,0.744
0.080,0.805
0.085,0.625
0.090,0.612
0.095,0.595
0.100,0.353
0.105,0.195
0.110,0.269
0.115,0.378
0.120,0.488
0.125,0.635
0.130,0.677
0.135,0.609
0.140,0.594
0.145,0.615
0.150,0.583
0.155,0.559
0.160,0.578
0.165,0.575
0.170,0.538
0.175,0.528
0.180,0.534
0.185,0.505
0.190,0.483
0.195,0.488
0.200,0.471
0.205,0.439
0.210,0.440
0.215,0.438
0.220,0.404
0.225,0.390
0.230,0.398
0.235,0.371
0.240,0.342
0.245,0.348
0.250,0.336
0.255,0.303
0.260,0.300
0.265,0.298
0.270,0.268
0.275,0.256
0.280,0.265
0.285,0.239
0.290,0.211
0.295,0.220
0.300,0.212
0.305,0.178
0.310,0.174
0.315,0.175
0.320,0.145
0.325,0.133
0.330,0.141
0.335,0.118
0.340,0.094
0.345,0.102
0.350,0.091
0.355,0.056
0.360,0.055
0.365,0.059
0.370,0.026
0.375,0.013
0.380,0.027
0.385,0.008
0.390,-0.013
0.395,0.001
0.400,-0.004
0.405,-0.024
0.410,-0.007
0.415,0.013
0.420,0.001
0.425,0.010
0.430,0.044
0.435,0.045
0.440,0.038
0.445,0.062
0.450,0.070
0.455,0.055
0.460,0.068
0.465,0.080
0.470,0.057
0.475,0.055
0.480,0.076
0.485,0.059
0.490,0.039
0.495,0.055
0.500,0.053
0.505,0.028
0.510,0.035
0.515,0.042
0.520,0.017
0.525,0.012
0.530,0.025
0.535,0.007
0.540,-0.012
0.545,0.005
0.550,0.002
0.555,-0.028
0.560,-0.023
0.565,-0.011
0.570,-0.034
0.575,-0.041
0.580,-0.027
0.585,-0.043
0.590,-0.058
0.595,-0.040
0.600,-0.045
0.605,-0.070
0.610,-0.061
0.615,-0.047
0.620,-0.068
0.625,-0.073
0.630,-0.055
0.635,-0.066
0.640,-0.079
0.645,-0.059
0.650,-0.062
0.655,-0.084
0.660,-0.070
0.665,-0.057
0.670,-0.079
0.675,-0.080
0.680,-0.060
0.685,-0.071
0.690,-0.085
0.695,-0.065
0.700,-0.064
0.705,-0.083
0.710,-0.073
0.715,-0.062
0.720,-0.083
0.725,-0.083
0.730,-0.061
0.735,-0.074
0.740,-0.089
0.745,-0.068
0.750,-0.064
0.755,-0.085
0.760,-0.075
0.765,-0.062
0.770,-0.083
0.775,-0.082
0.780,-0.061
0.785,-0.076
0.790,-0.091
0.795,-0.068
0.800,-0.067
0.805,-0.087
0.810,-0.076
0.815,-0.063
0.820,-0.082
0.825,-0.082
0.830,-0.061
0.835,-0.072
0.840,-0.084
0.845,-0.063
0.850,-0.064
0.855,-0.086
0.860,-0.069
0.865,-0.054
0.870,-0.075
0.875,-0.077
0.880,-0.055
0.885,-0.063
0.890,-0.074
0.895,-0.055
0.900,-0.055
0.905,-0.073
0.910,-0.058
0.915,-0.046
0.920,-0.068
0.925,-0.067
0.930,-0.042
0.935,-0.053
0.940,-0.066
0.945,-0.047
0.950,-0.044
0.955,-0.060
0.960,-0.047
0.965,-0.035
0.970,-0.056
0.975,-0.054
0.980,-0.032
0.985,-0.045
0.990,-0.057
0.995,-0.036
1.000,-0.036
1.005,-0.060
1.010,-0.050
1.015,-0.034
1.020,-0.049
1.025,-0.051
1.030,-0.040
1.035,-0.062
1.040,-0.074
1.045,-0.045
1.050,-0.047
1.055,-0.079
1.060,-0.067
1.065,-0.041
1.070,-0.041
1.075,-0.026
1.080,0.000
1.085,-0.010
1.090,-0.019
1.095,0.001
1.100,-0.001
1.105,-0.022
1.110,-0.008
1.115,0.007
1.120,-0.013
1.125,-0.012
1.130,0.017
1.135,0.029
1.140,0.034
1.145,0.027
1.150,-0.053
1.155,-0.198
1.160,-0.330
1.165,-0.400
1.170,-0.368
1.175,-0.204
1.180,-0.019
1.185,0.053
1.190,0.044
1.195,0.046
1.200,0.050
1.205,0.039
1.210,0.055
1.215,0.072
1.220,0.050
1.225,0.055
1.230,0.081
1.235,0.061
1.240,0.044
1.245,0.067
1.250,0.066
1.255,0.043
1.260,0.055
1.265,0.065
1.270,0.043
1.275,0.043
1.280,0.061
1.285,0.047
1.290,0.032
1.295,0.048
1.300,0.042
1.305,0.015
1.310,0.026
1.315,0.038
1.320,0.013
1.325,0.009
1.330,0.026
1.335,0.013
1.340,0.002
1.345,0.019
1.350,0.011
1.355,-0.013
1.360,-0.001
1.365,0.008
1.370,-0.018
1.375,-0.026
1.380,-0.010
1.385,-0.024
1.390,-0.039
1.395,-0.021
1.400,-0.025
1.405,-0.049
1.410,-0.042
1.415,-0.035
1.420,-0.058
1.425,-0.062
1.430,-0.045
1.435,-0.065
1.440,-0.083
1.445,-0.063
1.450,-0.063
1.455,-0.083
1.460,-0.068
1.465,-0.050
1.470,-0.055
1.475,-0.036
1.480,0.000
1.485,0.002
1.490,0.006
1.495,0.046
1.500,0.061
1.505,0.048
1.510,0.068
1.515,0.089
1.520,0.076
1.525,0.081
1.530,0.102
1.535,0.088
1.540,0.078
1.545,0.097
1.550,0.095
1.555,0.072
1.560,0.081
1.565,0.090
1.570,0.066
1.575,0.062
1.580,0.082
1.585,0.067
1.590,0.050
1.595,0.065
1.600,0.060
1.605,0.040
1.610,0.053
1.615,0.060
1.620,0.032
1.625,0.030
1.630,0.049
1.635,0.033
1.640,0.016
1.645,0.030
1.650,0.025
1.655,0.006
1.660,0.019
1.665,0.025
1.670,0.000
1.675,-0.002
1.680,0.017
1.685,0.005
1.690,-0.009
1.695,0.011
1.700,0.013
1.705,-0.009
1.710,0.004
1.715,0.016
1.720,-0.005
1.725,-0.004
1.730,0.015
1.735,-0.001
1.740,-0.012
1.745,0.010
1.750,0.007
1.755,-0.015
1.760,-0.002
1.765,0.011
1.770,-0.010
1.775,-0.011
1.780,0.005
1.785,-0.011
1.790,-0.021
1.795,0.001
1.800,-0.006
1.805,-0.028
1.810,-0.013
1.815,0.000
1.820,-0.021
1.825,-0.024
