'Elapsed time','ECG'
'seconds','mV'
0.000,-0.022
0.005,-0.037
0.010,-0.062
0.015,-0.038
0.020,-0.021
0.025,-0.046
0.030,-0.048
0.035,-0.040
0.040,-0.050
0.045,-0.075
0.050,-0.086
0.055,-0.092
0.060,-0.110
0.065,-0.113
0.070,-0.115
0.075,-0.127
0.080,-0.128
0.085,-0.123
0.090,-0.123
0.095,-0.128
0.100,-0.123
0.105,-0.113
0.110,-0.096
0.115,-0.056
0.120,-0.016
0.125,0.011
0.130,0.024
0.135,0.027
0.140,0.037
0.145,0.041
0.150,0.047
0.155,0.060
0.160,0.056
0.165,0.050
0.170,0.048
0.175,0.037
0.180,0.033
0.185,0.024
0.190,0.023
0.195,0.044
0.200,0.044
0.205,-0.036
0.210,-0.266
0.215,-0.682
0.220,-1.148
0.225,-1.404
0.230,-1.427
0.235,-1.173
0.240,-0.388
0.245,0.390
0.250,0.560
0.255,0.448
0.260,0.294
0.265,0.276
0.270,0.343
0.275,0.251
0.280,0.234
0.285,0.318
0.290,0.268
0.295,0.196
0.300,0.240
0.305,0.253
0.310,0.196
0.315,0.197
0.320,0.210
0.325,0.177
0.330,0.159
0.335,0.152
0.340,0.134
0.345,0.116
0.350,0.108
0.355,0.106
0.360,0.096
0.365,0.091
0.370,0.078
0.375,0.049
0.380,0.039
0.385,0.026
0.390,0.003
0.395,-0.013
0.400,-0.016
0.405,-0.019
0.410,-0.038
0.415,-0.061
0.420,-0.091
0.425,-0.119
0.430,-0.141
0.435,-0.163
0.440,-0.179
0.445,-0.202
0.450,-0.220
0.455,-0.231
0.460,-0.247
0.465,-0.254
0.470,-0.250
0.475,-0.243
0.480,-0.223
0.485,-0.195
0.490,-0.160
0.495,-0.108
0.500,-0.038
0.505,0.028
0.510,0.072
0.515,0.129
0.520,0.197
0.525,0.250
0.530,0.285
0.535,0.299
0.540,0.310
0.545,0.326
0.550,0.340
0.555,0.339
0.560,0.331
0.565,0.323
0.570,0.304
0.575,0.281
0.580,0.266
0.585,0.256
0.590,0.251
0.595,0.234
0.600,0.210
0.605,0.197
0.610,0.188
0.615,0.172
0.620,0.154
0.625,0.139
0.630,0.124
0.635,0.106
0.640,0.094
0.645,0.094
0.650,0.091
0.655,0.078
0.660,0.057
0.665,0.043
0.670,0.036
0.675,0.031
0.680,0.023
0.685,0.008
0.690,0.001
0.695,-0.005
0.700,-0.015
0.705,-0.016
0.710,-0.020
0.715,-0.029
0.720,-0.036
0.725,-0.034
0.730,-0.027
0.735,-0.031
0.740,-0.035
0.745,-0.044
0.750,-0.048
0.755,-0.048
0.760,-0.060
0.765,-0.059
0.770,-0.046
0.775,-0.043
0.780,-0.046
0.785,-0.049
0.790,-0.052
0.795,-0.057
0.800,-0.062
0.805,-0.062
0.810,-0.068
0.815,-0.085
0.820,-0.107
0.825,-0.123
0.830,-0.117
0.835,-0.102
0.840,-0.106
0.845,-0.132
0.850,-0.149
0.855,-0.151
0.860,-0.152
0.865,-0.154
0.870,-0.159
0.875,-0.151
0.880,-0.120
0.885,-0.077
0.890,-0.034
0.895,-0.003
0.900,0.017
0.905,0.032
0.910,0.034
0.915,0.027
0.920,0.012
0.925,0.004
0.930,0.017
0.935,0.020
0.940,-0.001
0.945,-0.010
0.950,0.008
0.955,0.029
0.960,0.037
0.965,0.042
0.970,0.038
0.975,-0.029
0.980,-0.232
0.985,-0.650
0.990,-1.141
0.995,-1.447
1.000,-1.532
1.005,-1.274
1.010,-0.453
1.015,0.343
1.020,0.533
1.025,0.427
1.030,0.286
1.035,0.286
1.040,0.334
1.045,0.216
1.050,0.197
1.055,0.275
1.060,0.223
1.065,0.171
1.070,0.208
1.075,0.210
1.080,0.166
1.085,0.157
1.090,0.160
1.095,0.124
1.100,0.106
1.105,0.123
1.110,0.111
1.115,0.089
1.120,0.082
1.125,0.057
1.130,0.035
1.135,0.052
1.140,0.067
1.145,0.039
1.150,0.015
1.155,0.004
1.160,-0.015
1.165,-0.031
1.170,-0.055
1.175,-0.072
1.180,-0.078
1.185,-0.101
1.190,-0.122
1.195,-0.141
1.200,-0.171
1.205,-0.192
1.210,-0.209
1.215,-0.220
1.220,-0.225
1.225,-0.233
1.230,-0.237
1.235,-0.245
1.240,-0.248
1.245,-0.238
1.250,-0.219
1.255,-0.193
1.260,-0.162
1.265,-0.101
1.270,-0.025
1.275,0.037
1.280,0.093
1.285,0.140
1.290,0.197
1.295,0.249
1.300,0.279
1.305,0.302
1.310,0.314
1.315,0.325
1.320,0.337
1.325,0.332
1.330,0.318
1.335,0.310
1.340,0.304
1.345,0.289
1.350,0.269
1.355,0.256
1.360,0.243
1.365,0.227
1.370,0.209
1.375,0.190
1.380,0.180
1.385,0.165
1.390,0.144
1.395,0.137
1.400,0.134
1.405,0.121
1.410,0.102
1.415,0.078
1.420,0.060
1.425,0.052
1.430,0.051
1.435,0.051
1.440,0.037
1.445,0.018
1.450,0.011
1.455,0.013
1.460,0.006
1.465,-0.006
1.470,-0.014
1.475,-0.018
1.480,-0.018
1.485,-0.022
1.490,-0.028
1.495,-0.031
1.500,-0.028
1.505,-0.026
1.510,-0.037
1.515,-0.047
1.520,-0.063
1.525,-0.073
1.530,-0.073
1.535,-0.080
1.540,-0.081
1.545,-0.085
1.550,-0.103
1.555,-0.118
1.560,-0.137
1.565,-0.150
1.570,-0.141
1.575,-0.134
1.580,-0.137
1.585,-0.141
1.590,-0.128
1.595,-0.093
1.600,-0.044
1.605,-0.003
1.610,0.012
1.615,0.024
1.620,0.033
1.625,0.029
1.630,0.024
1.635,0.012
1.640,0.010
1.645,0.024
1.650,0.029
1.655,0.018
1.660,0.002
1.665,-0.004
1.670,0.012
1.675,0.037
1.680,0.056
1.685,0.037
1.690,-0.074
1.695,-0.338
1.700,-0.783
1.705,-1.233
1.710,-1.467
1.715,-1.499
1.720,-1.130
1.725,-0.247
1.730,0.432
1.735,0.524
1.740,0.390
1.745,0.264
1.750,0.298
1.755,0.317
1.760,0.190
1.765,0.197
1.770,0.255
1.775,0.183
1.780,0.162
1.785,0.221
1.790,0.199
1.795,0.148
1.800,0.162
1.805,0.166
1.810,0.132
1.815,0.124
1.820,0.123
1.825,0.096
1.830,0.077
1.835,0.075
1.840,0.066
1.845,0.053
1.850,0.048
1.855,0.035
1.860,0.014
1.865,0.003
1.870,-0.013
1.875,-0.034
1.880,-0.049
1.885,-0.069
1.890,-0.076
1.895,-0.084
1.900,-0.106
1.905,-0.124
1.910,-0.151
1.915,-0.178
1.920,-0.188
1.925,-0.204
1.930,-0.227
1.935,-0.241
1.940,-0.248
1.945,-0.250
1.950,-0.251
1.955,-0.251
1.960,-0.246
1.965,-0.216
1.970,-0.168
1.975,-0.118
1.980,-0.055
1.985,0.011
1.990,0.069
1.995,0.124
2.000,0.183
2.005,0.241
2.010,0.271
2.015,0.295
2.020,0.319
2.025,0.328
2.030,0.328
2.035,0.318
2.040,0.314
2.045,0.321
2.050,0.313
2.055,0.295
2.060,0.284
2.065,0.266
2.070,0.248
2.075,0.238
2.080,0.223
2.085,0.202
2.090,0.193
2.095,0.180
2.100,0.158
2.105,0.147
2.110,0.135
2.115,0.125
2.120,0.117
2.125,0.101
2.130,0.084
2.135,0.077
2.140,0.074
2.145,0.063
2.150,0.050
2.155,0.037
2.160,0.020
2.165,0.019
2.170,0.019
2.175,0.011
2.180,0.008
2.185,0.003
2.190,-0.007
2.195,-0.014
2.200,-0.016
2.205,-0.017
2.210,-0.023
2.215,-0.020
2.220,-0.017
2.225,-0.019
2.230,-0.018
2.235,-0.023
2.240,-0.030
2.245,-0.037
2.250,-0.044
2.255,-0.043
2.260,-0.045
2.265,-0.042
2.270,-0.033
2.275,-0.049
2.280,-0.072
2.285,-0.087
2.290,-0.091
2.295,-0.090
2.300,-0.105
2.305,-0.124
2.310,-0.138
2.315,-0.140
2.320,-0.129
2.325,-0.123
2.330,-0.114
2.335,-0.106
2.340,-0.095
2.345,-0.066
2.350,-0.026
2.355,0.009
2.360,0.026
2.365,0.037
2.370,0.038
2.375,0.032
2.380,0.031
2.385,0.022
2.390,0.026
2.395,0.041
2.400,0.043
2.405,0.039
2.410,0.027
2.415,0.020
2.420,0.027
2.425,0.039
2.430,0.043
2.435,-0.018
2.440,-0.208
2.445,-0.578
2.450,-1.062
2.455,-1.389
2.460,-1.454
2.465,-1.290
2.470,-0.618
2.475,0.240
2.480,0.541
2.485,0.466
2.490,0.311
2.495,0.245
2.500,0.318
2.505,0.255
2.510,0.190
2.515,0.270
2.520,0.263
2.525,0.180
2.530,0.205
2.535,0.235
2.540,0.184
2.545,0.164
2.550,0.169
2.555,0.137
2.560,0.116
2.565,0.128
2.570,0.119
2.575,0.099
2.580,0.100
2.585,0.093
2.590,0.074
2.595,0.058
2.600,0.050
2.605,0.045
2.610,0.029
2.615,0.018
2.620,0.001
2.625,-0.028
2.630,-0.041
2.635,-0.055
2.640,-0.062
2.645,-0.073
2.650,-0.107
2.655,-0.130
2.660,-0.153
2.665,-0.179
2.670,-0.190
2.675,-0.212
2.680,-0.236
2.685,-0.239
2.690,-0.243
2.695,-0.246
2.700,-0.241
2.705,-0.242
2.710,-0.231
2.715,-0.194
2.720,-0.154
2.725,-0.105
2.730,-0.036
2.735,0.024
2.740,0.081
2.745,0.142
2.750,0.202
2.755,0.249
2.760,0.272
2.765,0.298
2.770,0.323
2.775,0.328
2.780,0.332
2.785,0.328
2.790,0.323
2.795,0.323
2.800,0.312
2.805,0.299
2.810,0.287
2.815,0.267
2.820,0.249
2.825,0.233
2.830,0.218
2.835,0.207
2.840,0.193
2.845,0.172
2.850,0.151
2.855,0.138
2.860,0.126
2.865,0.119
2.870,0.116
2.875,0.104
2.880,0.091
2.885,0.079
2.890,0.068
2.895,0.060
2.900,0.049
2.905,0.037
2.910,0.021
2.915,0.011
2.920,0.012
2.925,0.004
2.930,-0.008
2.935,-0.014
2.940,-0.011
2.945,-0.004
2.950,-0.012
2.955,-0.025
2.960,-0.033
2.965,-0.031
2.970,-0.028
2.975,-0.032
2.980,-0.030
2.985,-0.032
2.990,-0.040
2.995,-0.042
3.000,-0.043
3.005,-0.042
3.010,-0.040
3.015,-0.039
3.020,-0.047
3.025,-0.066
3.030,-0.065
3.035,-0.052
3.040,-0.041
3.045,-0.034
3.050,-0.040
3.055,-0.043
3.060,-0.047
3.065,-0.047
3.070,-0.041
3.075,-0.045
3.080,-0.052
3.085,-0.060
3.090,-0.061
3.095,-0.071
3.100,-0.095
3.105,-0.108
3.110,-0.112
3.115,-0.114
3.120,-0.120
3.125,-0.138
3.130,-0.151
3.135,-0.152
3.140,-0.146
3.145,-0.138
3.150,-0.130
3.155,-0.124
3.160,-0.118
3.165,-0.082
3.170,-0.035
3.175,-0.013
3.180,0.000
3.185,0.013
3.190,0.038
3.195,0.063
3.200,0.052
3.205,0.038
3.210,0.029
3.215,0.025
3.220,0.030
3.225,0.027
3.230,0.020
3.235,0.021
3.240,0.032
3.245,0.052
3.250,0.041
3.255,-0.063
3.260,-0.319
3.265,-0.754
3.270,-1.204
3.275,-1.424
3.280,-1.418
3.285,-1.074
3.290,-0.239
3.295,0.438
3.300,0.540
3.305,0.421
3.310,0.276
3.315,0.294
3.320,0.350
3.325,0.236
3.330,0.231
3.335,0.301
3.340,0.239
3.345,0.197
3.350,0.240
3.355,0.227
3.360,0.184
3.365,0.192
3.370,0.189
3.375,0.151
3.380,0.140
3.385,0.147
3.390,0.140
3.395,0.125
3.400,0.109
3.405,0.091
3.410,0.070
3.415,0.059
3.420,0.052
3.425,0.042
3.430,0.034
3.435,0.019
3.440,-0.005
3.445,-0.021
3.450,-0.025
3.455,-0.042
3.460,-0.062
3.465,-0.070
3.470,-0.100
3.475,-0.132
3.480,-0.152
3.485,-0.173
3.490,-0.187
3.495,-0.199
3.500,-0.210
3.505,-0.219
3.510,-0.237
3.515,-0.248
3.520,-0.247
3.525,-0.242
3.530,-0.230
3.535,-0.206
3.540,-0.160
3.545,-0.096
3.550,-0.032
3.555,0.027
3.560,0.076
3.565,0.132
3.570,0.201
3.575,0.249
3.580,0.281
3.585,0.305
3.590,0.321
3.595,0.343
3.600,0.355
3.605,0.349
3.610,0.329
3.615,0.311
3.620,0.302
3.625,0.292
3.630,0.293
3.635,0.285
3.640,0.265
3.645,0.245
3.650,0.224
3.655,0.218
3.660,0.206
3.665,0.181
3.670,0.160
3.675,0.155
3.680,0.157
3.685,0.144
3.690,0.122
3.695,0.101
3.700,0.085
3.705,0.081
3.710,0.073
3.715,0.070
3.720,0.068
3.725,0.047
3.730,0.023
3.735,0.014
3.740,0.020
3.745,0.020
3.750,0.015
3.755,0.012
3.760,-0.003
3.765,-0.014
3.770,-0.020
3.775,-0.031
3.780,-0.031
3.785,-0.023
3.790,-0.022
3.795,-0.022
3.800,-0.027
3.805,-0.034
3.810,-0.035
3.815,-0.038
3.820,-0.046
3.825,-0.050
3.830,-0.048
3.835,-0.042
3.840,-0.041
3.845,-0.043
3.850,-0.044
3.855,-0.046
3.860,-0.052
3.865,-0.053
3.870,-0.050
3.875,-0.045
3.880,-0.043
3.885,-0.059
3.890,-0.080
3.895,-0.096
3.900,-0.107
3.905,-0.113
3.910,-0.120
3.915,-0.119
3.920,-0.127
3.925,-0.148
3.930,-0.159
3.935,-0.157
3.940,-0.151
3.945,-0.147
3.950,-0.133
3.955,-0.110
3.960,-0.087
3.965,-0.048
3.970,-0.013
3.975,0.007
3.980,0.024
3.985,0.028
3.990,0.030
3.995,0.028
4.000,0.018
4.005,0.017
4.010,0.011
4.015,0.007
4.020,0.018
4.025,0.023
4.030,0.014
4.035,0.012
4.040,0.035
4.045,0.053
4.050,-0.005
4.055,-0.203
4.060,-0.593
4.065,-1.079
4.070,-1.401
4.075,-1.493
4.080,-1.295
4.085,-0.535
4.090,0.297
