'Elapsed time','ECG'
'seconds','mV'
0.000,0.047
0.005,0.029
0.010,0.026
0.015,0.030
0.020,0.034
0.025,0.030
0.030,0.023
0.035,0.024
0.040,0.025
0.045,0.020
0.050,0.018
0.055,0.022
0.060,0.014
0.065,0.008
0.070,0.010
0.075,0.001
0.080,-0.019
0.085,-0.033
0.090,-0.045
0.095,-0.062
0.100,-0.069
0.105,-0.072
0.110,-0.076
0.115,-0.066
0.120,-0.053
0.125,-0.073
0.130,-0.101
0.135,-0.085
0.140,-0.052
0.145,-0.039
0.150,-0.027
0.155,-0.023
0.160,-0.030
0.165,-0.012
0.170,0.011
0.175,0.011
0.180,0.030
0.185,0.062
0.190,0.070
0.195,0.067
0.200,0.072
0.205,0.083
0.210,0.086
0.215,0.078
0.220,0.071
0.225,0.068
0.230,0.063
0.235,0.062
0.240,0.060
0.245,0.055
0.250,0.062
0.255,0.069
0.260,0.011
0.265,-0.141
0.270,-0.366
0.275,-0.644
0.280,-0.969
0.285,-1.243
0.290,-1.122
0.295,-0.614
0.300,-0.158
0.305,0.215
0.310,0.504
0.315,0.558
0.320,0.501
0.325,0.435
0.330,0.346
0.335,0.274
0.340,0.237
0.345,0.215
0.350,0.206
0.355,0.201
0.360,0.185
0.365,0.175
0.370,0.172
0.375,0.161
0.380,0.153
0.385,0.150
0.390,0.140
0.395,0.126
0.400,0.121
0.405,0.117
0.410,0.103
0.415,0.092
0.420,0.087
0.425,0.079
0.430,0.073
0.435,0.070
0.440,0.063
0.445,0.049
0.450,0.041
0.455,0.038
0.460,0.022
0.465,0.009
0.470,0.006
0.475,-0.005
0.480,-0.015
0.485,-0.020
0.490,-0.032
0.495,-0.050
0.500,-0.061
0.505,-0.069
0.510,-0.084
0.515,-0.097
0.520,-0.106
0.525,-0.121
0.530,-0.135
0.535,-0.141
0.540,-0.147
0.545,-0.157
0.550,-0.164
0.555,-0.171
0.560,-0.180
0.565,-0.178
0.570,-0.170
0.575,-0.170
0.580,-0.163
0.585,-0.142
0.590,-0.120
0.595,-0.097
0.600,-0.070
0.605,-0.036
0.610,-0.004
0.615,0.024
0.620,0.055
0.625,0.086
0.630,0.108
0.635,0.125
0.640,0.138
0.645,0.148
0.650,0.161
0.655,0.169
0.660,0.164
0.665,0.160
0.670,0.158
0.675,0.150
0.680,0.142
0.685,0.140
0.690,0.135
0.695,0.125
0.700,0.121
0.705,0.118
0.710,0.112
0.715,0.104
0.720,0.098
0.725,0.089
0.730,0.084
0.735,0.081
0.740,0.075
0.745,0.067
0.750,0.063
0.755,0.060
0.760,0.054
0.765,0.049
0.770,0.047
0.775,0.043
0.780,0.039
0.785,0.037
0.790,0.036
0.795,0.034
0.800,0.035
0.805,0.033
0.810,0.028
0.815,0.027
0.820,0.030
0.825,0.030
0.830,0.025
0.835,0.022
0.840,0.026
0.845,0.024
0.850,0.024
0.855,0.027
0.860,0.023
0.865,0.020
0.870,0.021
0.875,0.016
0.880,0.015
0.885,0.018
0.890,0.016
0.895,0.012
0.900,0.011
0.905,0.008
0.910,0.003
0.915,0.001
0.920,0.003
0.925,0.000
0.930,-0.006
0.935,-0.003
0.940,-0.004
0.945,-0.010
0.950,-0.010
0.955,-0.010
0.960,-0.016
0.965,-0.017
0.970,-0.016
0.975,-0.019
0.980,-0.026
0.985,-0.028
0.990,-0.028
0.995,-0.032
1.000,-0.031
1.005,-0.025
1.010,-0.030
1.015,-0.035
1.020,-0.033
1.025,-0.033
1.030,-0.035
1.035,-0.032
1.040,-0.033
1.045,-0.040
1.050,-0.041
1.055,-0.035
1.060,-0.035
1.065,-0.037
1.070,-0.039
1.075,-0.042
1.080,-0.039
1.085,-0.035
1.090,-0.038
1.095,-0.044
1.100,-0.041
1.105,-0.037
1.110,-0.041
1.115,-0.043
1.120,-0.038
1.125,-0.038
1.130,-0.045
1.135,-0.038
1.140,-0.033
1.145,-0.042
1.150,-0.045
1.155,-0.049
1.160,-0.063
1.165,-0.078
1.170,-0.086
1.175,-0.098
1.180,-0.112
1.185,-0.118
1.190,-0.125
1.195,-0.117
1.200,-0.093
1.205,-0.101
1.210,-0.133
1.215,-0.125
1.220,-0.087
1.225,-0.067
1.230,-0.056
1.235,-0.053
1.240,-0.063
1.245,-0.051
1.250,-0.009
1.255,0.002
