'Elapsed time','ECG'
'seconds','mV'
0.000,0.002
0.005,0.081
0.010,0.090
0.015,0.074
0.020,0.049
0.025,0.042
0.030,0.069
0.035,0.061
0.040,0.051
0.045,0.068
0.050,0.070
0.055,0.061
0.060,0.064
0.065,0.049
0.070,0.025
0.075,0.021
0.080,0.021
0.085,0.028
0.090,0.049
0.095,0.053
0.100,0.032
0.105,0.010
0.110,0.001
0.115,0.011
0.120,0.031
0.125,0.041
0.130,0.031
0.135,0.016
0.140,0.010
0.145,0.008
0.150,0.009
0.155,0.018
0.160,0.029
0.165,0.033
0.170,0.028
0.175,0.021
0.180,0.018
0.185,0.014
0.190,-0.002
0.195,-0.013
0.200,0.006
0.205,0.029
0.210,0.043
0.215,0.051
0.220,0.036
0.225,0.022
0.230,0.015
0.235,-0.002
0.240,-0.003
0.245,-0.001
0.250,-0.005
0.255,0.009
0.260,0.018
0.265,0.003
0.270,-0.022
0.275,-0.031
0.280,-0.020
0.285,-0.011
0.290,-0.024
0.295,-0.057
0.300,-0.079
0.305,-0.093
0.310,-0.109
0.315,-0.089
0.320,-0.046
0.325,-0.022
0.330,-0.014
0.335,-0.017
0.340,-0.014
0.345,0.006
0.350,0.026
0.355,0.043
0.360,0.074
0.365,0.108
0.370,0.126
0.375,0.128
0.380,0.117
0.385,0.085
0.390,0.034
0.395,-0.031
0.400,-0.172
0.405,-0.490
0.410,-1.023
0.415,-1.573
0.420,-1.769
0.425,-1.658
0.430,-1.472
0.435,-0.930
0.440,-0.130
0.445,0.374
0.450,0.586
0.455,0.647
0.460,0.720
0.465,0.849
0.470,0.781
0.475,0.672
0.480,0.728
0.485,0.737
0.490,0.662
0.495,0.647
0.500,0.625
0.505,0.551
0.510,0.516
0.515,0.523
0.520,0.502
0.525,0.474
0.530,0.456
0.535,0.424
0.540,0.388
0.545,0.357
0.550,0.326
0.555,0.310
0.560,0.311
0.565,0.304
0.570,0.277
0.575,0.252
0.580,0.233
0.585,0.196
0.590,0.156
0.595,0.145
0.600,0.161
0.605,0.168
0.610,0.150
0.615,0.121
0.620,0.092
0.625,0.074
0.630,0.062
0.635,0.051
0.640,0.048
0.645,0.039
0.650,0.023
0.655,0.006
0.660,-0.007
0.665,-0.008
0.670,0.001
0.675,0.008
0.680,0.007
0.685,0.003
0.690,0.002
0.695,-0.003
0.700,-0.010
0.705,-0.003
0.710,0.012
0.715,0.019
0.720,0.013
0.725,0.006
0.730,0.006
0.735,0.002
0.740,-0.014
0.745,-0.036
0.750,-0.060
0.755,-0.089
0.760,-0.131
0.765,-0.168
0.770,-0.203
0.775,-0.238
0.780,-0.264
0.785,-0.290
0.790,-0.315
0.795,-0.334
0.800,-0.349
0.805,-0.356
0.810,-0.364
0.815,-0.377
0.820,-0.385
0.825,-0.390
0.830,-0.388
0.835,-0.386
0.840,-0.382
0.845,-0.348
0.850,-0.297
0.855,-0.281
0.860,-0.280
0.865,-0.276
0.870,-0.274
0.875,-0.264
0.880,-0.252
0.885,-0.233
0.890,-0.213
0.895,-0.212
0.900,-0.204
0.905,-0.167
0.910,-0.142
0.915,-0.143
0.920,-0.152
0.925,-0.144
0.930,-0.109
0.935,-0.076
0.940,-0.061
0.945,-0.059
0.950,-0.065
0.955,-0.062
0.960,-0.050
0.965,-0.032
0.970,-0.017
0.975,-0.012
0.980,-0.015
0.985,-0.006
0.990,0.012
0.995,0.016
1.000,0.011
1.005,0.010
1.010,0.003
1.015,0.008
1.020,0.035
1.025,0.049
1.030,0.045
1.035,0.030
1.040,0.015
1.045,0.017
1.050,0.025
1.055,0.027
1.060,0.028
1.065,0.033
1.070,0.034
1.075,0.029
1.080,0.019
1.085,0.009
1.090,0.017
1.095,0.034
1.100,0.045
1.105,0.045
1.110,0.041
1.115,0.039
1.120,0.032
1.125,0.031
1.130,0.038
1.135,0.030
1.140,0.020
1.145,0.028
1.150,0.035
1.155,0.041
1.160,0.045
1.165,0.036
1.170,0.019
1.175,0.014
1.180,0.024
1.185,0.033
1.190,0.041
1.195,0.050
1.200,0.059
1.205,0.061
1.210,0.054
1.215,0.045
1.220,0.040
1.225,0.038
1.230,0.039
1.235,0.045
1.240,0.049
1.245,0.040
1.250,0.036
1.255,0.039
1.260,0.035
1.265,0.041
1.270,0.048
1.275,0.031
1.280,0.007
1.285,0.002
1.290,0.011
1.295,0.016
1.300,0.017
1.305,0.007
1.310,-0.015
1.315,-0.041
1.320,-0.068
1.325,-0.082
1.330,-0.074
1.335,-0.050
1.340,-0.023
1.345,-0.005
1.350,0.007
1.355,0.020
1.360,0.027
1.365,0.028
1.370,0.045
1.375,0.081
1.380,0.124
1.385,0.143
1.390,0.130
1.395,0.124
1.400,0.132
1.405,0.130
1.410,0.092
1.415,0.010
1.420,-0.130
1.425,-0.409
1.430,-0.893
1.435,-1.453
1.440,-1.725
1.445,-1.655
1.450,-1.501
1.455,-1.032
1.460,-0.232
1.465,0.344
1.470,0.586
1.475,0.650
1.480,0.722
1.485,0.874
1.490,0.855
1.495,0.730
1.500,0.733
1.505,0.734
1.510,0.666
1.515,0.661
1.520,0.669
1.525,0.605
1.530,0.555
1.535,0.541
1.540,0.500
1.545,0.457
1.550,0.451
1.555,0.443
1.560,0.412
1.565,0.392
1.570,0.379
1.575,0.340
1.580,0.304
1.585,0.288
1.590,0.275
1.595,0.260
1.600,0.248
1.605,0.222
1.610,0.172
1.615,0.135
1.620,0.140
1.625,0.166
1.630,0.171
1.635,0.149
1.640,0.118
1.645,0.099
1.650,0.080
1.655,0.048
1.660,0.029
1.665,0.039
1.670,0.044
1.675,0.029
1.680,0.014
1.685,0.008
1.690,0.004
1.695,-0.009
1.700,-0.015
1.705,-0.003
1.710,0.011
1.715,0.012
1.720,0.004
1.725,0.002
1.730,0.011
1.735,0.022
1.740,0.025
1.745,0.022
1.750,0.007
1.755,-0.006
1.760,-0.011
1.765,-0.030
1.770,-0.053
1.775,-0.074
1.780,-0.109
1.785,-0.152
1.790,-0.196
1.795,-0.234
1.800,-0.260
1.805,-0.287
1.810,-0.322
1.815,-0.345
1.820,-0.364
1.825,-0.382
1.830,-0.380
1.835,-0.369
1.840,-0.368
1.845,-0.374
1.850,-0.392
1.855,-0.399
1.860,-0.360
1.865,-0.317
1.870,-0.308
1.875,-0.310
1.880,-0.310
1.885,-0.291
1.890,-0.265
1.895,-0.257
1.900,-0.244
1.905,-0.227
1.910,-0.221
1.915,-0.205
1.920,-0.177
1.925,-0.162
1.930,-0.154
1.935,-0.140
1.940,-0.128
1.945,-0.116
1.950,-0.105
1.955,-0.093
1.960,-0.076
1.965,-0.069
1.970,-0.072
1.975,-0.060
1.980,-0.035
1.985,-0.016
1.990,0.003
1.995,0.011
2.000,0.004
2.005,0.000
