'Elapsed time','ECG'
'seconds','mV'
0.000,0.083
0.005,0.159
0.010,0.141
0.015,0.130
0.020,0.133
0.025,0.111
0.030,0.112
0.035,0.103
0.040,0.082
0.045,0.082
0.050,0.080
0.055,0.064
0.060,0.062
0.065,0.067
0.070,0.057
0.075,0.042
0.080,0.044
0.085,0.044
0.090,0.033
0.095,0.036
0.100,0.035
0.105,0.019
0.110,0.019
0.115,0.027
0.120,0.016
0.125,0.010
0.130,0.022
0.135,0.018
0.140,0.003
0.145,0.012
0.150,0.021
0.155,0.007
0.160,0.007
0.165,0.017
0.170,0.005
0.175,-0.002
0.180,0.011
0.185,0.013
0.190,0.003
0.195,0.006
0.200,0.009
0.205,0.001
0.210,0.001
0.215,0.008
0.220,-0.001
0.225,-0.012
0.230,-0.015
0.235,-0.032
0.240,-0.056
0.245,-0.054
0.250,-0.051
0.255,-0.066
0.260,-0.062
0.265,-0.054
0.270,-0.080
0.275,-0.100
0.280,-0.085
0.285,-0.078
0.290,-0.088
0.295,-0.086
0.300,-0.078
0.305,-0.072
0.310,-0.042
0.315,-0.005
0.320,0.004
0.325,0.007
0.330,0.030
0.335,0.044
0.340,0.039
0.345,0.043
0.350,0.046
0.355,0.036
0.360,0.043
0.365,0.058
0.370,0.046
0.375,0.039
0.380,0.052
0.385,0.046
0.390,0.029
0.395,0.033
0.400,0.040
0.405,0.027
0.410,0.024
0.415,0.028
0.420,0.014
0.425,0.007
0.430,0.011
0.435,-0.013
0.440,-0.072
0.445,-0.130
0.450,-0.179
0.455,-0.284
0.460,-0.506
0.465,-0.801
0.470,-0.941
0.475,-0.703
0.480,-0.252
0.485,0.094
0.490,0.209
0.495,0.187
0.500,0.163
0.505,0.134
0.510,0.128
0.515,0.150
0.520,0.144
0.525,0.140
0.530,0.146
0.535,0.138
0.540,0.127
0.545,0.126
0.550,0.120
0.555,0.103
0.560,0.099
0.565,0.104
0.570,0.089
0.575,0.071
0.580,0.074
0.585,0.065
0.590,0.044
0.595,0.044
0.600,0.044
0.605,0.027
0.610,0.022
0.615,0.025
0.620,0.008
0.625,-0.011
0.630,-0.013
0.635,-0.022
0.640,-0.047
0.645,-0.053
0.650,-0.057
0.655,-0.085
0.660,-0.102
0.665,-0.110
0.670,-0.140
0.675,-0.164
0.680,-0.169
0.685,-0.181
0.690,-0.200
0.695,-0.208
0.700,-0.213
0.705,-0.226
0.710,-0.228
0.715,-0.215
0.720,-0.196
0.725,-0.157
0.730,-0.086
0.735,-0.019
0.740,0.035
0.745,0.103
0.750,0.160
0.755,0.188
0.760,0.219
0.765,0.249
0.770,0.257
0.775,0.259
0.780,0.269
0.785,0.263
0.790,0.242
0.795,0.245
0.800,0.254
0.805,0.232
0.810,0.215
0.815,0.218
0.820,0.203
0.825,0.181
0.830,0.178
0.835,0.169
0.840,0.145
0.845,0.140
0.850,0.136
0.855,0.115
0.860,0.108
0.865,0.106
0.870,0.087
0.875,0.076
0.880,0.079
0.885,0.069
0.890,0.052
0.895,0.051
0.900,0.053
0.905,0.038
0.910,0.030
0.915,0.036
0.920,0.025
0.925,0.012
0.930,0.020
0.935,0.017
0.940,-0.001
0.945,0.001
0.950,0.006
0.955,-0.009
0.960,-0.014
0.965,-0.006
0.970,-0.015
0.975,-0.026
0.980,-0.018
0.985,-0.014
0.990,-0.022
0.995,-0.017
1.000,-0.015
1.005,-0.032
1.010,-0.034
1.015,-0.026
1.020,-0.036
1.025,-0.043
1.030,-0.034
1.035,-0.036
1.040,-0.049
1.045,-0.047
1.050,-0.041
1.055,-0.048
1.060,-0.047
1.065,-0.039
1.070,-0.047
1.075,-0.052
1.080,-0.045
1.085,-0.046
1.090,-0.054
1.095,-0.053
1.100,-0.056
1.105,-0.079
1.110,-0.093
1.115,-0.090
1.120,-0.098
1.125,-0.110
1.130,-0.102
1.135,-0.098
1.140,-0.111
1.145,-0.119
1.150,-0.119
1.155,-0.122
1.160,-0.121
1.165,-0.117
1.170,-0.122
1.175,-0.112
1.180,-0.074
1.185,-0.051
1.190,-0.041
1.195,-0.018
1.200,-0.003
1.205,0.002
1.210,0.015
1.215,0.025
1.220,0.017
1.225,0.013
1.230,0.026
1.235,0.027
1.240,0.023
1.245,0.034
1.250,0.034
1.255,0.016
1.260,0.018
1.265,0.031
1.270,0.023
1.275,0.015
1.280,0.023
1.285,0.016
1.290,0.003
1.295,0.007
1.300,0.008
1.305,-0.007
1.310,-0.028
1.315,-0.068
1.320,-0.135
1.325,-0.197
1.330,-0.293
1.335,-0.521
1.340,-0.822
1.345,-0.905
1.350,-0.613
