'Elapsed time','ECG'
'seconds','mV'
0.000,1.111
0.005,0.406
0.010,-0.442
0.015,0.239
0.020,1.003
0.025,-0.336
0.030,-0.218
0.035,1.136
0.040,0.096
0.045,-0.672
0.050,0.727
0.055,0.466
0.060,-0.855
0.065,0.171
0.070,0.812
0.075,-0.663
0.080,-0.487
0.085,0.746
0.090,-0.299
0.095,-0.925
0.100,0.597
0.105,0.505
0.110,-0.760
0.115,0.239
0.120,0.989
0.125,-0.388
0.130,-0.170
0.135,1.229
0.140,0.352
0.145,-0.297
0.150,1.016
0.155,0.777
0.160,-0.358
0.165,0.704
0.170,1.323
0.175,-0.163
0.180,-0.038
0.185,1.312
0.190,0.341
0.195,-0.402
0.200,0.975
0.205,0.753
0.210,-0.708
0.215,-0.009
0.220,0.486
0.225,-1.055
0.230,-0.958
0.235,0.351
0.240,-0.617
0.245,-1.387
0.250,0.001
0.255,-0.101
0.260,-1.469
0.265,-0.491
0.270,0.288
0.275,-1.291
0.280,-1.248
0.285,0.234
0.290,-0.558
0.295,-1.268
0.300,0.166
0.305,0.046
0.310,-1.353
0.315,-0.386
0.320,0.412
0.325,-0.991
0.330,-0.809
0.335,0.530
0.340,-0.471
0.345,-1.128
0.350,0.371
0.355,0.201
0.360,-1.070
0.365,0.037
0.370,0.755
0.375,-0.768
0.380,-0.606
0.385,0.745
0.390,-0.272
0.395,-0.875
0.400,0.783
0.405,0.623
0.410,-0.825
0.415,0.189
0.420,0.934
0.425,-0.559
0.430,-0.418
0.435,0.909
0.440,-0.065
0.445,-0.753
0.450,0.722
0.455,0.593
0.460,-0.785
0.465,0.169
0.470,0.848
0.475,-0.719
0.480,-0.496
0.485,1.009
0.490,0.011
0.495,-0.721
0.500,0.717
0.505,0.497
0.510,-0.851
0.515,0.153
0.520,0.944
0.525,-0.428
0.530,-0.317
0.535,0.940
0.540,-0.016
0.545,-0.668
0.550,0.733
0.555,0.514
0.560,-0.780
0.565,0.289
0.570,0.972
0.575,-0.625
0.580,-0.488
0.585,0.892
0.590,-0.204
0.595,-0.941
0.600,0.705
0.605,0.641
0.610,-0.714
0.615,0.392
0.620,1.145
0.625,-0.551
0.630,-0.583
0.635,0.786
0.640,-0.242
0.645,-0.956
0.650,0.641
0.655,0.313
0.660,-1.207
0.665,-0.046
0.670,0.725
0.675,-0.805
0.680,-0.674
0.685,0.641
0.690,-0.236
0.695,-0.825
0.700,0.596
0.705,0.358
0.710,-0.997
0.715,0.059
0.720,0.792
0.725,-0.711
0.730,-0.467
0.735,0.929
0.740,-0.141
0.745,-0.828
0.750,0.663
0.755,0.413
0.760,-0.945
0.765,0.134
0.770,0.862
0.775,-0.739
0.780,-0.574
0.785,1.009
0.790,0.053
0.795,-0.744
0.800,0.715
0.805,0.531
0.810,-0.834
0.815,0.154
0.820,0.919
0.825,-0.495
0.830,-0.329
0.835,1.005
0.840,-0.062
0.845,-0.830
0.850,0.703
0.855,0.592
0.860,-0.828
0.865,0.074
0.870,0.751
0.875,-0.619
0.880,-0.292
0.885,1.062
0.890,-0.043
0.895,-0.801
0.900,0.647
0.905,0.456
0.910,-0.895
0.915,0.146
0.920,0.928
0.925,-0.557
0.930,-0.419
0.935,0.936
0.940,-0.066
0.945,-0.671
0.950,0.817
0.955,0.485
0.960,-0.945
0.965,0.054
0.970,0.826
0.975,-0.501
0.980,-0.211
0.985,1.066
0.990,-0.145
0.995,-0.922
1.000,0.592
1.005,0.467
1.010,-0.907
1.015,0.073
1.020,0.859
1.025,-0.569
1.030,-0.344
1.035,1.026
1.040,-0.144
1.045,-0.923
1.050,0.714
1.055,0.620
1.060,-0.781
1.065,0.202
1.070,0.883
1.075,-0.619
1.080,-0.391
1.085,1.018
1.090,-0.032
1.095,-0.802
1.100,0.684
1.105,0.497
1.110,-0.947
1.115,0.091
1.120,0.911
1.125,-0.595
1.130,-0.529
1.135,0.806
1.140,-0.142
1.145,-0.765
1.150,0.722
1.155,0.400
1.160,-1.001
1.165,0.038
1.170,0.734
1.175,-0.703
1.180,-0.484
1.185,0.918
1.190,-0.073
1.195,-0.823
1.200,0.634
1.205,0.446
1.210,-0.967
1.215,-0.017
1.220,0.754
1.225,-0.554
1.230,-0.239
1.235,1.126
1.240,0.084
1.245,-0.626
1.250,0.853
1.255,0.680
1.260,-0.751
1.265,0.210
1.270,1.015
1.275,-0.437
1.280,-0.304
1.285,1.057
1.290,0.016
1.295,-0.748
1.300,0.759
1.305,0.527
1.310,-1.010
1.315,0.070
1.320,1.026
1.325,-0.376
1.330,-0.153
1.335,1.283
1.340,0.199
1.345,-0.669
1.350,0.653
1.355,0.271
1.360,-1.255
1.365,-0.125
1.370,0.781
1.375,-0.861
1.380,-0.768
1.385,0.803
1.390,-0.127
1.395,-0.891
1.400,0.533
1.405,0.287
1.410,-1.070
1.415,-0.059
1.420,0.605
1.425,-0.824
1.430,-0.602
1.435,0.710
1.440,-0.317
1.445,-0.996
1.450,0.589
1.455,0.449
1.460,-1.001
1.465,-0.056
1.470,0.643
1.475,-0.695
1.480,-0.297
1.485,1.034
1.490,-0.165
1.495,-0.881
1.500,0.737
1.505,0.552
1.510,-0.888
1.515,0.138
1.520,0.879
1.525,-0.553
1.530,-0.301
1.535,1.041
1.540,-0.199
1.545,-1.045
1.550,0.776
1.555,0.795
1.560,-0.763
1.565,0.154
1.570,0.832
1.575,-0.476
1.580,-0.061
1.585,1.222
1.590,0.097
1.595,-0.629
1.600,0.877
1.605,0.627
1.610,-0.809
1.615,0.245
1.620,0.807
1.625,-0.861
1.630,-0.497
1.635,1.070
1.640,-0.116
1.645,-1.015
1.650,0.585
1.655,0.550
1.660,-0.814
1.665,0.157
1.670,0.823
1.675,-0.682
1.680,-0.445
1.685,0.959
1.690,-0.161
1.695,-0.959
1.700,0.644
1.705,0.511
1.710,-0.994
1.715,0.051
1.720,0.902
1.725,-0.754
1.730,-0.682
1.735,0.905
1.740,-0.095
1.745,-0.949
1.750,0.487
1.755,0.102
1.760,-1.411
1.765,-0.192
1.770,0.592
1.775,-1.083
1.780,-0.904
1.785,0.600
1.790,-0.411
1.795,-1.258
1.800,0.294
1.805,0.324
1.810,-1.055
1.815,-0.083
1.820,0.770
1.825,-0.538
1.830,-0.253
1.835,1.107
1.840,0.009
1.845,-0.723
1.850,0.747
1.855,0.504
1.860,-0.640
1.865,0.630
1.870,1.239
1.875,-0.426
1.880,-0.339
1.885,0.995
1.890,-0.008
1.895,-0.781
1.900,0.596
1.905,0.451
1.910,-0.807
1.915,0.180
1.920,0.825
1.925,-0.728
1.930,-0.611
1.935,0.720
1.940,-0.326
1.945,-0.946
1.950,0.630
1.955,0.353
1.960,-1.054
1.965,0.124
1.970,0.995
1.975,-0.430
1.980,-0.219
1.985,1.119
1.990,0.050
1.995,-0.595
2.000,0.971
2.005,0.730
2.010,-0.592
2.015,0.517
2.020,1.223
2.025,-0.221
2.030,-0.035
2.035,1.266
2.040,0.251
2.045,-0.578
2.050,0.510
2.055,0.090
2.060,-1.081
2.065,0.052
2.070,0.609
2.075,-1.024
2.080,-0.810
2.085,0.658
2.090,-0.415
2.095,-1.211
2.100,0.217
2.105,-0.111
2.110,-1.489
2.115,-0.327
2.120,0.363
2.125,-1.229
2.130,-0.981
2.135,0.419
2.140,-0.707
2.145,-1.454
2.150,0.086
2.155,-0.076
2.160,-1.426
2.165,-0.349
2.170,0.443
2.175,-0.983
2.180,-0.726
2.185,0.544
2.190,-0.653
2.195,-1.206
2.200,0.481
2.205,0.190
2.210,-1.254
2.215,-0.193
2.220,0.511
2.225,-0.910
2.230,-0.579
2.235,0.726
2.240,-0.468
2.245,-1.141
2.250,0.439
2.255,0.231
2.260,-1.122
2.265,0.015
2.270,0.800
2.275,-0.821
2.280,-0.720
2.285,0.838
2.290,0.038
