'Elapsed time','ECG'
'seconds','mV'
0.000,0.021
0.005,0.061
0.010,0.063
0.015,0.062
0.020,0.055
0.025,0.058
0.030,0.067
0.035,0.046
0.040,0.032
0.045,0.039
0.050,0.032
0.055,0.017
0.060,0.013
0.065,0.012
0.070,0.007
0.075,0.006
0.080,0.007
0.085,0.006
0.090,0.003
0.095,-0.005
0.100,-0.013
0.105,-0.012
0.110,-0.009
0.115,-0.015
0.120,-0.023
0.125,-0.028
0.130,-0.032
0.135,-0.033
0.140,-0.035
0.145,-0.043
0.150,-0.045
0.155,-0.043
0.160,-0.042
0.165,-0.044
0.170,-0.051
0.175,-0.053
0.180,-0.051
0.185,-0.055
0.190,-0.060
0.195,-0.059
0.200,-0.056
0.205,-0.055
0.210,-0.052
0.215,-0.049
0.220,-0.054
0.225,-0.061
0.230,-0.061
0.235,-0.062
0.240,-0.066
0.245,-0.068
0.250,-0.071
0.255,-0.071
0.260,-0.065
0.265,-0.067
0.270,-0.073
0.275,-0.079
0.280,-0.081
0.285,-0.081
0.290,-0.089
0.295,-0.101
0.300,-0.109
0.305,-0.112
0.310,-0.114
0.315,-0.121
0.320,-0.116
0.325,-0.095
0.330,-0.079
0.335,-0.073
0.340,-0.065
0.345,-0.044
0.350,-0.021
0.355,-0.003
0.360,0.011
0.365,0.024
0.370,0.036
0.375,0.046
0.380,0.059
0.385,0.070
0.390,0.072
0.395,0.079
0.400,0.084
0.405,0.082
0.410,0.084
0.415,0.085
0.420,0.083
0.425,0.078
0.430,0.072
0.435,0.071
0.440,0.070
0.445,0.063
0.450,0.054
0.455,0.050
0.460,0.052
0.465,0.055
0.470,0.053
0.475,0.048
0.480,0.046
0.485,0.047
0.490,0.045
0.495,0.038
0.500,0.037
0.505,0.044
0.510,0.043
0.515,0.037
0.520,0.034
0.525,0.035
0.530,0.037
0.535,0.032
0.540,0.024
0.545,0.022
0.550,0.021
0.555,0.023
0.560,0.027
0.565,0.026
0.570,0.021
0.575,0.014
0.580,0.013
0.585,0.016
0.590,0.020
0.595,0.021
0.600,0.013
0.605,0.008
0.610,0.010
0.615,0.013
0.620,0.013
0.625,0.008
0.630,0.003
0.635,0.004
0.640,0.008
0.645,0.005
0.650,-0.003
0.655,-0.008
0.660,-0.004
0.665,0.000
0.670,-0.003
0.675,-0.005
0.680,0.001
0.685,0.005
0.690,-0.005
0.695,-0.010
0.700,-0.009
0.705,-0.012
0.710,-0.012
0.715,-0.011
0.720,-0.009
0.725,-0.008
0.730,-0.011
0.735,-0.013
0.740,-0.010
0.745,-0.003
0.750,-0.002
0.755,-0.006
0.760,-0.013
0.765,-0.017
0.770,-0.016
0.775,-0.011
0.780,-0.009
0.785,-0.010
0.790,-0.012
0.795,-0.016
0.800,-0.019
0.805,-0.019
0.810,-0.016
0.815,-0.011
0.820,-0.012
0.825,-0.015
0.830,-0.016
0.835,-0.016
0.840,-0.015
0.845,-0.015
0.850,-0.012
0.855,-0.008
0.860,-0.007
0.865,-0.010
0.870,-0.014
0.875,-0.010
0.880,-0.008
0.885,-0.012
0.890,-0.015
0.895,-0.014
0.900,-0.010
0.905,-0.010
0.910,-0.013
0.915,-0.015
0.920,-0.016
0.925,-0.010
0.930,-0.005
0.935,-0.007
0.940,-0.009
0.945,-0.011
0.950,-0.012
0.955,-0.010
0.960,-0.013
0.965,-0.011
0.970,-0.007
0.975,-0.006
0.980,-0.004
0.985,-0.005
0.990,-0.008
0.995,-0.007
1.000,-0.009
1.005,-0.015
1.010,-0.023
1.015,-0.029
1.020,-0.032
1.025,-0.034
1.030,-0.036
1.035,-0.045
1.040,-0.057
1.045,-0.066
1.050,-0.080
1.055,-0.092
1.060,-0.077
1.065,-0.041
1.070,-0.010
1.075,0.005
1.080,0.005
1.085,-0.001
1.090,-0.003
1.095,0.003
1.100,0.017
1.105,0.035
1.110,0.046
1.115,0.053
1.120,0.061
1.125,0.063
1.130,0.057
1.135,0.053
1.140,0.051
1.145,0.051
1.150,0.051
1.155,0.062
1.160,0.086
1.165,0.092
1.170,0.060
1.175,-0.003
1.180,-0.139
1.185,-0.401
1.190,-0.737
1.195,-1.058
1.200,-1.291
1.205,-1.282
1.210,-0.970
1.215,-0.527
1.220,-0.121
1.225,0.172
1.230,0.348
1.235,0.436
1.240,0.458
1.245,0.439
1.250,0.421
1.255,0.397
1.260,0.346
1.265,0.331
1.270,0.348
1.275,0.334
1.280,0.309
1.285,0.303
1.290,0.295
1.295,0.278
1.300,0.267
1.305,0.258
1.310,0.240
1.315,0.226
1.320,0.221
1.325,0.211
1.330,0.196
1.335,0.186
1.340,0.178
1.345,0.168
1.350,0.154
1.355,0.141
1.360,0.129
1.365,0.120
1.370,0.113
1.375,0.106
1.380,0.096
1.385,0.085
1.390,0.075
1.395,0.068
1.400,0.060
1.405,0.051
1.410,0.042
1.415,0.032
1.420,0.026
1.425,0.026
1.430,0.022
1.435,0.016
1.440,0.011
1.445,0.007
1.450,0.001
1.455,-0.009
1.460,-0.014
1.465,-0.015
1.470,-0.018
1.475,-0.023
1.480,-0.026
1.485,-0.027
1.490,-0.032
1.495,-0.038
1.500,-0.041
1.505,-0.044
1.510,-0.044
1.515,-0.047
1.520,-0.057
1.525,-0.066
1.530,-0.072
1.535,-0.077
1.540,-0.081
1.545,-0.084
1.550,-0.090
1.555,-0.098
1.560,-0.109
1.565,-0.122
1.570,-0.131
1.575,-0.135
1.580,-0.134
1.585,-0.130
1.590,-0.122
1.595,-0.110
1.600,-0.096
1.605,-0.084
1.610,-0.067
1.615,-0.047
1.620,-0.032
1.625,-0.017
1.630,-0.005
1.635,0.008
1.640,0.017
1.645,0.025
1.650,0.034
1.655,0.041
1.660,0.044
1.665,0.042
1.670,0.040
1.675,0.043
1.680,0.042
1.685,0.039
1.690,0.037
1.695,0.036
1.700,0.035
1.705,0.032
1.710,0.028
1.715,0.024
1.720,0.022
