'Elapsed time','ECG'
'seconds','mV'
0.000,0.059
0.005,0.201
0.010,0.188
0.015,0.096
0.020,0.068
0.025,0.062
0.030,0.060
0.035,0.053
0.040,0.042
0.045,0.046
0.050,0.053
0.055,0.052
0.060,0.041
0.065,0.031
0.070,0.028
0.075,0.030
0.080,0.032
0.085,0.025
0.090,0.009
0.095,0.004
0.100,0.006
0.105,-0.002
0.110,-0.017
0.115,-0.018
0.120,-0.027
0.125,-0.049
0.130,-0.012
0.135,0.038
0.140,0.031
0.145,0.006
0.150,-0.005
0.155,-0.009
0.160,-0.023
0.165,-0.026
0.170,-0.013
0.175,-0.025
0.180,-0.045
0.185,-0.054
0.190,-0.062
0.195,-0.063
0.200,-0.061
0.205,-0.060
0.210,-0.063
0.215,-0.064
0.220,-0.064
0.225,-0.066
0.230,-0.072
0.235,-0.085
0.240,-0.089
0.245,-0.089
0.250,-0.093
0.255,-0.090
0.260,-0.098
0.265,-0.120
0.270,-0.112
0.275,-0.086
0.280,-0.088
0.285,-0.101
0.290,-0.109
0.295,-0.123
0.300,-0.122
0.305,-0.106
0.310,-0.093
0.315,-0.093
0.320,-0.092
0.325,-0.074
0.330,-0.047
0.335,-0.023
0.340,-0.010
0.345,-0.001
0.350,0.007
0.355,0.018
0.360,0.023
0.365,0.016
0.370,0.010
0.375,0.012
0.380,0.017
0.385,0.023
0.390,0.026
0.395,0.025
0.400,0.022
0.405,0.022
0.410,0.013
0.415,0.013
0.420,0.031
0.425,0.036
0.430,0.025
0.435,0.022
0.440,0.025
0.445,0.019
0.450,0.011
0.455,0.017
0.460,0.026
0.465,0.027
0.470,0.027
0.475,0.020
0.480,0.007
0.485,0.008
0.490,0.024
0.495,0.024
0.500,0.011
0.505,0.026
0.510,0.045
0.515,0.032
0.520,0.021
0.525,0.024
0.530,0.021
0.535,0.015
0.540,0.015
0.545,0.013
0.550,0.005
0.555,0.007
0.560,0.015
0.565,0.014
0.570,0.010
0.575,0.009
0.580,0.008
0.585,0.006
0.590,-0.012
0.595,-0.026
0.600,-0.014
0.605,-0.023
0.610,-0.069
0.615,-0.100
0.620,-0.107
0.625,-0.102
0.630,-0.094
0.635,-0.103
0.640,-0.127
0.645,-0.145
0.650,-0.126
0.655,-0.078
0.660,-0.031
0.665,0.009
0.670,0.034
0.675,0.037
0.680,0.041
0.685,0.062
0.690,0.082
0.695,0.089
0.700,0.094
0.705,0.101
0.710,0.099
0.715,0.089
0.720,0.075
0.725,0.065
0.730,0.072
0.735,0.074
0.740,0.069
0.745,0.077
0.750,0.101
0.755,0.113
0.760,0.060
0.765,-0.059
0.770,-0.220
0.775,-0.427
0.780,-0.634
0.785,-0.757
0.790,-0.782
0.795,-0.672
0.800,-0.274
0.805,0.220
0.810,0.417
0.815,0.368
0.820,0.279
0.825,0.208
0.830,0.173
0.835,0.172
0.840,0.180
0.845,0.174
0.850,0.162
0.855,0.159
0.860,0.153
0.865,0.136
0.870,0.127
0.875,0.132
0.880,0.139
0.885,0.135
0.890,0.120
0.895,0.107
0.900,0.104
0.905,0.103
0.910,0.089
0.915,0.077
0.920,0.074
0.925,0.072
0.930,0.065
0.935,0.058
0.940,0.046
0.945,0.037
0.950,0.045
0.955,0.053
0.960,0.043
0.965,0.033
0.970,0.030
0.975,0.014
0.980,-0.004
0.985,-0.006
0.990,0.002
0.995,0.006
1.000,-0.003
1.005,-0.012
1.010,-0.019
1.015,-0.029
1.020,-0.035
1.025,-0.037
1.030,-0.045
1.035,-0.054
1.040,-0.061
1.045,-0.072
1.050,-0.083
1.055,-0.087
1.060,-0.093
1.065,-0.098
1.070,-0.097
1.075,-0.099
1.080,-0.107
1.085,-0.110
1.090,-0.109
1.095,-0.107
1.100,-0.093
1.105,-0.080
1.110,-0.074
1.115,-0.057
1.120,-0.029
1.125,-0.016
1.130,-0.010
1.135,0.008
1.140,0.027
1.145,0.034
1.150,0.039
1.155,0.041
1.160,0.040
1.165,0.046
1.170,0.056
1.175,0.062
1.180,0.066
1.185,0.065
1.190,0.060
1.195,0.061
1.200,0.060
1.205,0.055
1.210,0.051
1.215,0.047
1.220,0.045
1.225,0.043
1.230,0.037
1.235,0.037
1.240,0.043
1.245,0.040
1.250,0.036
1.255,0.038
1.260,0.032
1.265,0.023
1.270,0.027
1.275,0.034
1.280,0.029
1.285,0.028
1.290,0.026
1.295,0.020
1.300,0.023
1.305,0.026
1.310,0.018
1.315,0.016
1.320,0.023
1.325,0.020
1.330,0.012
1.335,0.020
1.340,0.024
1.345,0.016
1.350,0.012
1.355,0.012
1.360,0.007
1.365,-0.002
1.370,-0.002
1.375,0.001
1.380,-0.005
1.385,-0.005
1.390,0.001
1.395,-0.003
1.400,-0.008
1.405,-0.007
1.410,-0.012
1.415,-0.025
1.420,-0.029
1.425,-0.042
1.430,-0.083
1.435,-0.110
1.440,-0.114
1.445,-0.115
1.450,-0.107
1.455,-0.105
1.460,-0.130
1.465,-0.156
1.470,-0.145
1.475,-0.113
1.480,-0.073
1.485,-0.023
1.490,0.015
1.495,0.025
1.500,0.024
1.505,0.039
1.510,0.059
1.515,0.075
1.520,0.088
1.525,0.097
1.530,0.098
1.535,0.097
1.540,0.105
1.545,0.095
1.550,0.071
1.555,0.064
1.560,0.064
1.565,0.054
1.570,0.057
1.575,0.093
1.580,0.100
1.585,0.023
1.590,-0.102
1.595,-0.261
1.600,-0.441
1.605,-0.602
1.610,-0.707
1.615,-0.719
1.620,-0.568
1.625,-0.143
1.630,0.337
1.635,0.475
1.640,0.359
1.645,0.252
1.650,0.181
1.655,0.153
1.660,0.150
1.665,0.143
1.670,0.136
1.675,0.133
1.680,0.131
1.685,0.118
1.690,0.104
1.695,0.102
1.700,0.102
1.705,0.095
1.710,0.082
1.715,0.079
1.720,0.085
1.725,0.076
1.730,0.050
1.735,0.037
1.740,0.043
1.745,0.048
1.750,0.053
1.755,0.046
1.760,0.020
1.765,0.005
1.770,0.019
1.775,0.040
1.780,0.037
1.785,0.014
1.790,0.002
1.795,-0.001
1.800,-0.006
1.805,-0.012
1.810,-0.016
1.815,-0.022
1.820,-0.030
1.825,-0.037
1.830,-0.044
1.835,-0.052
1.840,-0.058
1.845,-0.057
1.850,-0.060
1.855,-0.075
1.860,-0.087
1.865,-0.092
1.870,-0.096
1.875,-0.103
1.880,-0.109
1.885,-0.112
1.890,-0.115
1.895,-0.124
1.900,-0.131
1.905,-0.131
1.910,-0.133
1.915,-0.128
1.920,-0.107
1.925,-0.091
1.930,-0.081
1.935,-0.053
1.940,-0.031
1.945,-0.030
1.950,-0.013
1.955,0.013
1.960,0.024
1.965,0.038
1.970,0.060
1.975,0.070
1.980,0.076
1.985,0.092
1.990,0.089
1.995,0.074
2.000,0.086
2.005,0.100
2.010,0.086
2.015,0.068
2.020,0.070
2.025,0.069
2.030,0.055
2.035,0.056
2.040,0.070
2.045,0.076
2.050,0.076
2.055,0.069
2.060,0.054
2.065,0.040
2.070,0.047
2.075,0.053
2.080,0.046
2.085,0.052
2.090,0.066
2.095,0.069
2.100,0.055
2.105,0.035
2.110,0.028
2.115,0.033
2.120,0.044
2.125,0.042
2.130,0.029
2.135,0.027
2.140,0.027
2.145,0.027
2.150,0.032
2.155,0.030
2.160,0.020
2.165,0.015
2.170,0.016
2.175,0.012
2.180,0.009
2.185,0.019
2.190,0.024
2.195,0.013
2.200,0.003
2.205,-0.002
2.210,-0.004
2.215,0.008
2.220,0.022
2.225,0.027
2.230,0.018
2.235,0.002
2.240,-0.007
2.245,-0.013
2.250,-0.013
2.255,-0.010
2.260,-0.018
2.265,-0.028
2.270,-0.042
2.275,-0.067
2.280,-0.090
2.285,-0.104
2.290,-0.108
2.295,-0.108
2.300,-0.106
2.305,-0.119
2.310,-0.157
2.315,-0.166
2.320,-0.128
2.325,-0.090
2.330,-0.054
2.335,-0.009
2.340,0.023
2.345,0.035
2.350,0.045
2.355,0.061
2.360,0.071
2.365,0.081
2.370,0.100
2.375,0.113
2.380,0.106
2.385,0.093
2.390,0.081
2.395,0.063
2.400,0.050
2.405,0.059
2.410,0.068
2.415,0.059
2.420,0.064
2.425,0.089
2.430,0.064
2.435,-0.034
2.440,-0.179
2.445,-0.383
2.450,-0.603
2.455,-0.746
2.460,-0.790
2.465,-0.720
2.470,-0.382
2.475,0.131
2.480,0.405
2.485,0.383
2.490,0.293
2.495,0.221
2.500,0.175
2.505,0.159
2.510,0.159
2.515,0.159
2.520,0.157
2.525,0.150
2.530,0.143
2.535,0.141
2.540,0.134
2.545,0.120
2.550,0.111
2.555,0.106
2.560,0.095
2.565,0.087
2.570,0.091
2.575,0.095
2.580,0.081
2.585,0.060
2.590,0.062
2.595,0.071
2.600,0.063
2.605,0.051
