'Elapsed time','ECG'
'seconds','mV'
0.000,1.285
0.005,0.046
0.010,-1.073
0.015,0.259
0.020,0.628
0.025,-0.792
0.030,-0.393
0.035,0.840
0.040,-0.331
0.045,-0.867
0.050,0.643
0.055,0.241
0.060,-0.978
0.065,0.198
0.070,0.688
0.075,-0.793
0.080,-0.384
0.085,0.864
0.090,-0.320
0.095,-0.851
0.100,0.669
0.105,0.283
0.110,-0.933
0.115,0.250
0.120,0.781
0.125,-0.666
0.130,-0.266
0.135,0.976
0.140,-0.174
0.145,-0.703
0.150,0.769
0.155,0.353
0.160,-0.869
0.165,0.302
0.170,0.798
0.175,-0.685
0.180,-0.292
0.185,0.958
0.190,-0.205
0.195,-0.734
0.200,0.772
0.205,0.363
0.210,-0.863
0.215,0.324
0.220,0.810
0.225,-0.700
0.230,-0.308
0.235,0.934
0.240,-0.237
0.245,-0.754
0.250,0.755
0.255,0.324
0.260,-0.928
0.265,0.284
0.270,0.831
0.275,-0.685
0.280,-0.338
0.285,0.905
0.290,-0.259
0.295,-0.775
0.300,0.737
0.305,0.314
0.310,-0.931
0.315,0.243
0.320,0.750
0.325,-0.734
0.330,-0.324
0.335,0.951
0.340,-0.231
0.345,-0.789
0.350,0.723
0.355,0.307
0.360,-0.949
0.365,0.247
0.370,0.760
0.375,-0.741
0.380,-0.310
0.385,0.956
0.390,-0.282
0.395,-0.837
0.400,0.738
0.405,0.340
0.410,-0.922
0.415,0.299
0.420,0.816
0.425,-0.730
0.430,-0.347
0.435,0.943
0.440,-0.222
0.445,-0.766
0.450,0.744
0.455,0.317
0.460,-0.952
0.465,0.228
0.470,0.741
0.475,-0.761
0.480,-0.381
0.485,0.865
0.490,-0.304
0.495,-0.803
0.500,0.739
0.505,0.305
0.510,-0.963
0.515,0.228
0.520,0.739
0.525,-0.760
0.530,-0.356
0.535,0.910
0.540,-0.261
0.545,-0.788
0.550,0.727
0.555,0.294
0.560,-0.974
0.565,0.202
0.570,0.727
0.575,-0.758
0.580,-0.363
0.585,0.894
0.590,-0.284
0.595,-0.816
0.600,0.675
0.605,0.215
0.610,-1.076
0.615,0.090
0.620,0.683
0.625,-0.614
0.630,-0.014
0.635,1.317
0.640,0.090
0.645,-0.496
0.650,0.997
0.655,0.557
0.660,-0.747
0.665,0.342
0.670,0.780
0.675,-0.763
0.680,-0.396
0.685,0.868
0.690,-0.344
0.695,-0.892
0.700,0.664
0.705,0.214
0.710,-1.094
0.715,0.128
0.720,0.680
0.725,-0.872
0.730,-0.479
0.735,0.847
0.740,-0.339
0.745,-0.869
0.750,0.689
0.755,0.229
0.760,-1.076
0.765,0.143
0.770,0.706
0.775,-0.791
0.780,-0.417
0.785,0.814
0.790,-0.360
0.795,-0.837
0.800,0.703
0.805,0.275
0.810,-0.991
0.815,0.165
0.820,0.685
0.825,-0.794
0.830,-0.413
0.835,0.839
0.840,-0.318
0.845,-0.830
0.850,0.680
0.855,0.266
