'Elapsed time','ECG'
'seconds','mV'
0.000,0.008
0.005,0.036
0.010,0.025
0.015,0.021
0.020,0.019
0.025,0.020
0.030,0.022
0.035,0.018
0.040,0.023
0.045,0.023
0.050,0.009
0.055,0.001
0.060,0.011
0.065,0.025
0.070,0.026
0.075,0.016
0.080,0.004
0.085,0.006
0.090,0.017
0.095,0.018
0.100,0.010
0.105,0.006
0.110,0.005
0.115,0.007
0.120,0.008
0.125,0.016
0.130,0.028
0.135,0.025
0.140,0.012
0.145,0.000
0.150,-0.001
0.155,0.007
0.160,0.012
0.165,0.008
0.170,-0.006
0.175,-0.017
0.180,-0.021
0.185,-0.022
0.190,-0.025
0.195,-0.053
0.200,-0.081
0.205,-0.078
0.210,-0.070
0.215,-0.064
0.220,-0.061
0.225,-0.050
0.230,-0.014
0.235,0.018
0.240,0.030
0.245,0.041
0.250,0.051
0.255,0.054
0.260,0.057
0.265,0.052
0.270,0.041
0.275,0.033
0.280,0.033
0.285,0.037
0.290,0.038
0.295,0.033
0.300,0.049
0.305,0.080
0.310,0.054
0.315,-0.054
0.320,-0.249
0.325,-0.570
0.330,-0.964
0.335,-1.233
0.340,-1.110
0.345,-0.624
0.350,-0.110
0.355,0.210
0.360,0.410
0.365,0.594
0.370,0.606
0.375,0.447
0.380,0.279
0.385,0.189
0.390,0.202
0.395,0.206
0.400,0.190
0.405,0.195
0.410,0.183
0.415,0.157
0.420,0.154
0.425,0.155
0.430,0.137
0.435,0.123
0.440,0.124
0.445,0.121
0.450,0.115
0.455,0.107
0.460,0.091
0.465,0.087
0.470,0.090
0.475,0.081
0.480,0.065
0.485,0.061
0.490,0.059
0.495,0.056
0.500,0.056
0.505,0.053
0.510,0.046
0.515,0.039
0.520,0.029
0.525,0.019
0.530,0.013
0.535,0.007
0.540,0.003
0.545,0.002
0.550,-0.002
0.555,-0.006
0.560,-0.007
0.565,-0.015
0.570,-0.025
0.575,-0.027
0.580,-0.024
0.585,-0.025
0.590,-0.032
0.595,-0.046
0.600,-0.061
0.605,-0.066
0.610,-0.063
0.615,-0.052
0.620,-0.042
0.625,-0.042
0.630,-0.048
0.635,-0.054
0.640,-0.053
0.645,-0.047
0.650,-0.039
0.655,-0.038
0.660,-0.039
0.665,-0.037
0.670,-0.026
0.675,-0.010
0.680,0.001
0.685,0.008
0.690,0.012
0.695,0.013
0.700,0.019
0.705,0.029
0.710,0.034
0.715,0.037
0.720,0.040
0.725,0.049
0.730,0.062
0.735,0.067
0.740,0.064
0.745,0.054
0.750,0.045
0.755,0.043
0.760,0.045
0.765,0.051
0.770,0.056
0.775,0.050
0.780,0.039
0.785,0.028
0.790,0.025
0.795,0.031
0.800,0.029
0.805,0.016
0.810,0.009
0.815,0.011
0.820,0.008
0.825,0.002
0.830,-0.004
0.835,-0.011
0.840,-0.020
0.845,-0.031
0.850,-0.030
0.855,-0.014
0.860,0.003
0.865,0.005
0.870,-0.009
0.875,-0.021
0.880,-0.023
0.885,-0.018
0.890,-0.008
0.895,-0.003
0.900,-0.006
0.905,-0.010
0.910,-0.010
0.915,-0.007
0.920,-0.003
0.925,-0.007
0.930,-0.013
0.935,-0.011
0.940,-0.007
0.945,-0.010
0.950,-0.009
0.955,0.000
0.960,0.004
0.965,0.006
0.970,0.005
0.975,-0.001
0.980,0.001
0.985,0.006
0.990,0.009
0.995,0.010
1.000,0.001
1.005,-0.007
1.010,-0.003
1.015,0.001
1.020,-0.001
1.025,-0.002
1.030,-0.007
1.035,-0.011
1.040,-0.007
1.045,-0.009
1.050,-0.017
1.055,-0.020
1.060,-0.018
1.065,-0.010
1.070,-0.006
1.075,-0.008
1.080,-0.009
1.085,-0.007
1.090,-0.007
1.095,-0.009
1.100,-0.006
1.105,-0.006
1.110,-0.014
1.115,-0.018
1.120,-0.016
1.125,-0.013
1.130,-0.016
1.135,-0.023
1.140,-0.024
1.145,-0.017
1.150,-0.010
1.155,-0.008
1.160,-0.013
1.165,-0.022
1.170,-0.032
1.175,-0.044
1.180,-0.053
1.185,-0.050
1.190,-0.049
1.195,-0.072
1.200,-0.103
1.205,-0.112
1.210,-0.116
1.215,-0.109
1.220,-0.088
1.225,-0.062
1.230,-0.023
1.235,-0.004
1.240,-0.002
1.245,0.019
1.250,0.032
1.255,0.030
1.260,0.026
1.265,0.025
1.270,0.030
1.275,0.035
1.280,0.032
1.285,0.025
1.290,0.019
1.295,0.019
1.300,0.043
1.305,0.060
1.310,0.003
1.315,-0.149
1.320,-0.422
1.325,-0.812
1.330,-1.203
1.335,-1.332
1.340,-0.983
1.345,-0.372
1.350,0.110
1.355,0.361
1.360,0.536
1.365,0.637
1.370,0.552
1.375,0.365
1.380,0.218
1.385,0.190
1.390,0.206
1.395,0.184
1.400,0.177
1.405,0.180
1.410,0.160
1.415,0.152
1.420,0.160
1.425,0.151
1.430,0.134
1.435,0.125
1.440,0.116
1.445,0.104
1.450,0.098
1.455,0.095
1.460,0.089
1.465,0.082
1.470,0.078
1.475,0.072
1.480,0.071
1.485,0.077
1.490,0.070
1.495,0.055
1.500,0.048
1.505,0.043
1.510,0.043
1.515,0.041
1.520,0.036
1.525,0.028
1.530,0.017
1.535,0.008
1.540,0.002
1.545,-0.003
1.550,-0.006
1.555,-0.005
1.560,-0.004
1.565,-0.002
1.570,-0.004
1.575,-0.012
1.580,-0.025
1.585,-0.038
1.590,-0.046
1.595,-0.048
1.600,-0.046
1.605,-0.043
1.610,-0.042
1.615,-0.040
1.620,-0.040
1.625,-0.046
1.630,-0.051
1.635,-0.053
1.640,-0.051
1.645,-0.050
1.650,-0.052
1.655,-0.044
1.660,-0.030
1.665,-0.028
1.670,-0.029
1.675,-0.023
1.680,-0.002
1.685,0.017
1.690,0.024
1.695,0.027
1.700,0.028
1.705,0.033
1.710,0.045
1.715,0.055
1.720,0.058
1.725,0.055
1.730,0.052
1.735,0.053
1.740,0.053
1.745,0.055
1.750,0.057
1.755,0.056
1.760,0.051
1.765,0.044
1.770,0.040
1.775,0.038
1.780,0.036
1.785,0.036
1.790,0.035
1.795,0.031
1.800,0.029
1.805,0.025
1.810,0.020
1.815,0.013
1.820,0.003
1.825,-0.004
1.830,-0.006
1.835,0.002
1.840,0.012
1.845,0.007
1.850,-0.001
1.855,-0.007
1.860,-0.010
1.865,-0.011
1.870,-0.014
1.875,-0.017
1.880,-0.019
1.885,-0.019
1.890,-0.019
1.895,-0.020
1.900,-0.019
1.905,-0.019
1.910,-0.017
1.915,-0.014
1.920,-0.011
1.925,-0.005
1.930,0.002
1.935,0.006
1.940,0.006
1.945,0.007
1.950,0.010
1.955,0.012
1.960,0.013
1.965,0.010
1.970,0.004
1.975,0.003
1.980,0.006
1.985,0.005
1.990,-0.001
1.995,-0.008
2.000,-0.010
2.005,-0.001
2.010,0.006
2.015,0.010
2.020,0.011
2.025,0.006
2.030,-0.003
2.035,-0.009
2.040,-0.006
2.045,0.000
2.050,0.005
2.055,0.006
2.060,0.004
2.065,0.000
2.070,-0.005
2.075,-0.007
2.080,-0.006
2.085,-0.013
2.090,-0.018
2.095,-0.014
2.100,-0.007
2.105,-0.003
2.110,-0.006
2.115,-0.010
2.120,-0.012
2.125,-0.009
2.130,-0.002
2.135,0.006
2.140,0.008
2.145,0.003
2.150,-0.003
2.155,-0.004
2.160,-0.002
2.165,-0.001
2.170,-0.003
2.175,-0.012
2.180,-0.013
2.185,-0.013
2.190,-0.031
2.195,-0.063
2.200,-0.081
2.205,-0.064
2.210,-0.033
2.215,-0.023
2.220,-0.040
2.225,-0.053
2.230,-0.044
2.235,-0.033
2.240,-0.037
2.245,-0.043
2.250,-0.032
2.255,-0.010
2.260,-0.008
2.265,-0.015
2.270,0.009
2.275,0.037
2.280,0.048
2.285,0.045
2.290,0.035
2.295,0.033
2.300,0.031
2.305,0.025
2.310,0.022
2.315,0.025
2.320,0.046
2.325,0.078
2.330,0.051
2.335,-0.067
2.340,-0.265
2.345,-0.582
2.350,-1.002
2.355,-1.342
2.360,-1.295
2.365,-0.791
2.370,-0.155
2.375,0.264
2.380,0.478
2.385,0.636
2.390,0.623
2.395,0.446
2.400,0.267
2.405,0.188
2.410,0.227
2.415,0.235
2.420,0.200
2.425,0.200
2.430,0.194
2.435,0.171
2.440,0.166
2.445,0.167
2.450,0.151
2.455,0.144
2.460,0.150
2.465,0.142
2.470,0.124
2.475,0.115
2.480,0.110
2.485,0.098
2.490,0.086
2.495,0.081
2.500,0.075
2.505,0.065
2.510,0.057
2.515,0.057
2.520,0.060
2.525,0.058
2.530,0.049
2.535,0.041
2.540,0.033
2.545,0.025
2.550,0.019
2.555,0.015
2.560,0.010
2.565,0.006
2.570,-0.001
2.575,-0.007
2.580,-0.012
2.585,-0.017
2.590,-0.020
2.595,-0.027
2.600,-0.039
2.605,-0.046
2.610,-0.043
2.615,-0.037
2.620,-0.039
2.625,-0.048
2.630,-0.060
2.635,-0.070
2.640,-0.074
2.645,-0.076
2.650,-0.077
2.655,-0.072
2.660,-0.068
2.665,-0.071
2.670,-0.072
2.675,-0.068
2.680,-0.065
2.685,-0.056
2.690,-0.043
2.695,-0.025
2.700,-0.001
2.705,0.015
2.710,0.022
2.715,0.033
2.720,0.044
2.725,0.052
2.730,0.057
2.735,0.058
2.740,0.061
2.745,0.068
2.750,0.077
2.755,0.086
2.760,0.089
2.765,0.078
2.770,0.066
2.775,0.064
2.780,0.067
2.785,0.066
2.790,0.061
2.795,0.054
2.800,0.047
2.805,0.041
2.810,0.035
2.815,0.033
2.820,0.029
2.825,0.026
2.830,0.029
2.835,0.032
2.840,0.030
2.845,0.026
2.850,0.019
2.855,0.010
2.860,0.006
2.865,0.002
2.870,-0.007
2.875,-0.017
2.880,-0.021
2.885,-0.019
2.890,-0.015
2.895,-0.024
2.900,-0.035
2.905,-0.030
2.910,-0.019
2.915,-0.013
2.920,-0.014
2.925,-0.017
2.930,-0.021
2.935,-0.021
2.940,-0.019
2.945,-0.017
2.950,-0.019
2.955,-0.025
2.960,-0.025
2.965,-0.017
2.970,-0.009
2.975,-0.009
2.980,-0.014
2.985,-0.014
2.990,-0.013
2.995,-0.017
3.000,-0.014
3.005,-0.004
3.010,0.006
3.015,0.009
3.020,0.002
3.025,-0.009
3.030,-0.013
3.035,-0.010
3.040,-0.011
3.045,-0.014
3.050,-0.012
3.055,-0.009
3.060,-0.012
3.065,-0.017
3.070,-0.021
3.075,-0.019
3.080,-0.017
3.085,-0.021
3.090,-0.019
3.095,-0.012
3.100,-0.010
3.105,-0.009
3.110,-0.009
3.115,-0.012
3.120,-0.015
3.125,-0.015
3.130,-0.005
3.135,0.007
3.140,0.007
3.145,-0.003
3.150,-0.016
3.155,-0.027
3.160,-0.030
3.165,-0.029
3.170,-0.022
3.175,-0.013
3.180,-0.007
3.185,-0.007
3.190,-0.011
3.195,-0.011
3.200,-0.008
3.205,-0.014
3.210,-0.039
3.215,-0.071
3.220,-0.083
3.225,-0.070
3.230,-0.050
3.235,-0.043
3.240,-0.057
3.245,-0.078
3.250,-0.075
3.255,-0.057
3.260,-0.050
3.265,-0.045
3.270,-0.030
3.275,-0.007
3.280,0.003
3.285,0.005
3.290,0.028
3.295,0.051
3.300,0.049
3.305,0.034
3.310,0.029
3.315,0.034
3.320,0.033
3.325,0.026
3.330,0.023
3.335,0.028
3.340,0.046
3.345,0.073
3.350,0.058
3.355,-0.037
3.360,-0.202
3.365,-0.472
3.370,-0.846
3.375,-1.186
3.380,-1.229
3.385,-0.855
3.390,-0.289
3.395,0.133
3.400,0.363
3.405,0.562
3.410,0.614
3.415,0.480
3.420,0.313
3.425,0.202
3.430,0.211
3.435,0.222
3.440,0.180
3.445,0.179
3.450,0.192
3.455,0.173
3.460,0.164
3.465,0.163
3.470,0.151
3.475,0.142
3.480,0.145
3.485,0.140
3.490,0.122
3.495,0.112
3.500,0.105
3.505,0.090
3.510,0.080
3.515,0.078
3.520,0.075
3.525,0.074
3.530,0.073
3.535,0.069
3.540,0.063
3.545,0.053
3.550,0.046
3.555,0.042
3.560,0.030
3.565,0.017
3.570,0.012
3.575,0.013
3.580,0.009
3.585,-0.005
3.590,-0.013
3.595,-0.009
3.600,-0.007
3.605,-0.012
3.610,-0.024
3.615,-0.030
3.620,-0.038
3.625,-0.051
3.630,-0.057
3.635,-0.061
3.640,-0.064
3.645,-0.061
3.650,-0.061
3.655,-0.066
3.660,-0.071
3.665,-0.069
3.670,-0.067
3.675,-0.066
3.680,-0.069
3.685,-0.070
3.690,-0.066
3.695,-0.065
3.700,-0.062
3.705,-0.045
3.710,-0.028
3.715,-0.016
3.720,-0.005
3.725,0.006
3.730,0.019
3.735,0.032
3.740,0.046
3.745,0.061
3.750,0.075
3.755,0.082
3.760,0.080
3.765,0.080
3.770,0.085
3.775,0.088
3.780,0.090
3.785,0.086
3.790,0.086
3.795,0.089
3.800,0.083
3.805,0.071
3.810,0.061
3.815,0.060
3.820,0.067
3.825,0.061
3.830,0.050
3.835,0.046
3.840,0.039
3.845,0.034
3.850,0.036
3.855,0.039
3.860,0.038
3.865,0.028
3.870,0.011
3.875,0.001
3.880,-0.001
3.885,0.006
3.890,0.012
3.895,0.004
3.900,-0.007
3.905,-0.015
3.910,-0.017
3.915,-0.014
3.920,-0.016
3.925,-0.015
3.930,-0.014
3.935,-0.018
3.940,-0.021
3.945,-0.024
3.950,-0.021
3.955,-0.014
3.960,-0.010
3.965,-0.013
3.970,-0.017
3.975,-0.015
3.980,-0.009
3.985,-0.005
3.990,-0.004
3.995,-0.005
4.000,-0.006
4.005,-0.007
4.010,-0.012
4.015,-0.016
4.020,-0.019
4.025,-0.017
4.030,-0.005
4.035,0.001
4.040,-0.004
4.045,-0.012
4.050,-0.017
4.055,-0.010
4.060,-0.002
4.065,-0.002
4.070,0.000
4.075,-0.003
4.080,-0.009
4.085,-0.011
4.090,-0.003
4.095,0.000
4.100,-0.013
4.105,-0.026
4.110,-0.027
4.115,-0.022
4.120,-0.016
4.125,-0.011
4.130,-0.008
4.135,-0.012
4.140,-0.013
4.145,-0.009
4.150,-0.008
4.155,-0.015
4.160,-0.023
4.165,-0.028
4.170,-0.029
4.175,-0.023
4.180,-0.015
4.185,-0.014
4.190,-0.023
4.195,-0.034
4.200,-0.037
4.205,-0.036
4.210,-0.055
4.215,-0.088
4.220,-0.107
4.225,-0.114
4.230,-0.120
4.235,-0.115
4.240,-0.094
4.245,-0.049
4.250,0.000
4.255,0.014
4.260,0.016
4.265,0.032
4.270,0.038
4.275,0.037
4.280,0.033
4.285,0.026
4.290,0.026
4.295,0.021
4.300,0.014
4.305,0.015
4.310,0.022
4.315,0.039
4.320,0.071
4.325,0.075
4.330,-0.002
4.335,-0.161
4.340,-0.423
4.345,-0.799
4.350,-1.169
4.355,-1.256
4.360,-0.887
4.365,-0.301
4.370,0.134
4.375,0.354
4.380,0.530
4.385,0.624
4.390,0.519
4.395,0.328
4.400,0.197
4.405,0.181
4.410,0.193
4.415,0.168
4.420,0.170
4.425,0.182
4.430,0.159
4.435,0.144
4.440,0.151
4.445,0.148
4.450,0.135
4.455,0.122
4.460,0.103
4.465,0.087
4.470,0.090
4.475,0.098
4.480,0.098
4.485,0.088
4.490,0.075
4.495,0.061
4.500,0.051
4.505,0.051
4.510,0.054
4.515,0.058
4.520,0.059
4.525,0.051
4.530,0.040
4.535,0.031
4.540,0.024
4.545,0.022
4.550,0.019
4.555,0.010
4.560,0.000
4.565,-0.011
4.570,-0.020
4.575,-0.018
4.580,-0.010
4.585,-0.011
4.590,-0.022
4.595,-0.035
4.600,-0.043
4.605,-0.042
4.610,-0.037
4.615,-0.034
4.620,-0.036
4.625,-0.042
4.630,-0.044
4.635,-0.040
4.640,-0.038
4.645,-0.038
4.650,-0.037
4.655,-0.038
4.660,-0.037
4.665,-0.032
4.670,-0.032
4.675,-0.036
4.680,-0.042
4.685,-0.039
4.690,-0.024
4.695,-0.020
4.700,-0.021
4.705,-0.016
4.710,-0.002
4.715,0.015
4.720,0.026
4.725,0.029
4.730,0.028
4.735,0.028
