'Elapsed time','ECG'
'seconds','mV'
0.000,-0.023
0.005,-0.032
0.010,-0.021
0.015,-0.026
0.020,-0.023
0.025,-0.015
0.030,-0.022
0.035,-0.015
0.040,-0.007
0.045,-0.013
0.050,-0.016
0.055,-0.009
0.060,-0.008
0.065,-0.015
0.070,-0.011
0.075,-0.010
0.080,-0.012
0.085,-0.011
0.090,-0.012
0.095,-0.010
0.100,-0.007
0.105,-0.004
0.110,-0.001
0.115,-0.006
0.120,-0.008
0.125,-0.005
0.130,-0.005
0.135,-0.006
0.140,-0.005
0.145,-0.006
0.150,-0.005
0.155,-0.001
0.160,-0.004
0.165,-0.006
0.170,-0.001
0.175,-0.001
0.180,0.000
0.185,0.001
0.190,-0.003
0.195,-0.002
0.200,-0.002
0.205,-0.002
0.210,0.003
0.215,0.002
0.220,-0.003
0.225,-0.003
0.230,-0.002
0.235,-0.003
0.240,-0.006
0.245,-0.006
0.250,-0.003
0.255,-0.001
0.260,0.002
0.265,0.002
0.270,0.003
0.275,0.007
0.280,0.007
0.285,0.000
0.290,-0.016
0.295,-0.031
0.300,-0.037
0.305,-0.031
0.310,-0.016
0.315,-0.016
0.320,-0.031
0.325,-0.050
0.330,-0.059
0.335,-0.041
0.340,-0.017
0.345,-0.010
0.350,-0.014
0.355,-0.016
0.360,-0.013
0.365,-0.004
0.370,0.005
0.375,0.014
0.380,0.026
0.385,0.033
0.390,0.032
0.395,0.031
0.400,0.030
0.405,0.029
0.410,0.029
0.415,0.029
0.420,0.029
0.425,0.022
0.430,0.003
0.435,-0.057
0.440,-0.207
0.445,-0.439
0.450,-0.692
0.455,-0.864
0.460,-0.773
0.465,-0.365
0.470,0.181
0.475,0.577
0.480,0.679
0.485,0.602
0.490,0.483
0.495,0.387
0.500,0.309
0.505,0.222
0.510,0.145
0.515,0.086
0.520,0.054
0.525,0.053
0.530,0.049
0.535,0.030
0.540,0.020
0.545,0.021
0.550,0.017
0.555,0.011
0.560,0.013
0.565,0.011
0.570,0.008
0.575,0.006
0.580,0.003
0.585,0.000
0.590,-0.002
0.595,-0.006
0.600,-0.010
0.605,-0.010
0.610,-0.011
0.615,-0.016
0.620,-0.016
0.625,-0.015
0.630,-0.017
0.635,-0.022
0.640,-0.025
0.645,-0.026
0.650,-0.030
0.655,-0.036
0.660,-0.042
0.665,-0.049
0.670,-0.051
0.675,-0.049
0.680,-0.051
0.685,-0.052
0.690,-0.056
0.695,-0.055
0.700,-0.051
0.705,-0.052
0.710,-0.051
0.715,-0.048
0.720,-0.044
0.725,-0.035
0.730,-0.027
0.735,-0.024
0.740,-0.018
0.745,-0.005
0.750,0.000
0.755,0.005
0.760,0.014
0.765,0.021
0.770,0.029
0.775,0.034
0.780,0.034
0.785,0.039
0.790,0.043
0.795,0.044
0.800,0.045
0.805,0.048
0.810,0.051
0.815,0.052
0.820,0.053
0.825,0.054
0.830,0.051
0.835,0.049
0.840,0.048
0.845,0.046
0.850,0.044
0.855,0.040
0.860,0.040
0.865,0.037
0.870,0.034
0.875,0.035
0.880,0.036
0.885,0.036
0.890,0.031
0.895,0.027
0.900,0.024
0.905,0.021
0.910,0.018
0.915,0.016
0.920,0.016
0.925,0.014
0.930,0.009
0.935,0.005
0.940,-0.003
0.945,-0.006
0.950,-0.008
0.955,-0.011
0.960,-0.009
0.965,-0.007
0.970,-0.004
0.975,-0.004
0.980,-0.007
0.985,-0.005
0.990,-0.004
0.995,-0.004
1.000,-0.002
1.005,0.001
1.010,0.002
1.015,-0.001
