'Elapsed time','ECG'
'seconds','mV'
0.000,0.027
0.005,-0.109
0.010,-0.072
0.015,-0.005
0.020,0.071
0.025,0.093
0.030,0.065
0.035,0.113
0.040,0.127
0.045,0.094
0.050,0.106
0.055,0.119
0.060,0.090
0.065,0.076
0.070,0.081
0.075,0.063
0.080,0.047
0.085,0.049
0.090,0.045
0.095,0.035
0.100,0.035
0.105,0.032
0.110,0.021
0.115,0.016
0.120,0.015
0.125,0.007
0.130,0.005
0.135,0.004
0.140,0.003
0.145,0.000
0.150,-0.005
0.155,-0.008
0.160,-0.011
0.165,-0.015
0.170,-0.017
0.175,-0.019
0.180,-0.021
0.185,-0.024
0.190,-0.024
0.195,-0.027
0.200,-0.031
0.205,-0.034
0.210,-0.039
0.215,-0.041
0.220,-0.044
0.225,-0.048
0.230,-0.048
0.235,-0.048
0.240,-0.049
0.245,-0.050
0.250,-0.052
0.255,-0.053
0.260,-0.056
0.265,-0.060
0.270,-0.062
0.275,-0.063
0.280,-0.064
0.285,-0.067
0.290,-0.076
0.295,-0.092
0.300,-0.113
0.305,-0.129
0.310,-0.138
0.315,-0.140
0.320,-0.145
0.325,-0.161
0.330,-0.165
0.335,-0.153
0.340,-0.139
0.345,-0.128
0.350,-0.121
0.355,-0.115
0.360,-0.105
0.365,-0.091
0.370,-0.075
0.375,-0.054
0.380,-0.039
0.385,-0.031
0.390,-0.018
0.395,-0.002
0.400,0.013
0.405,0.023
0.410,0.024
0.415,0.023
0.420,0.021
0.425,0.017
0.430,0.012
0.435,0.006
0.440,0.003
0.445,-0.002
0.450,-0.004
0.455,-0.005
0.460,-0.008
0.465,-0.010
0.470,-0.013
0.475,-0.013
0.480,-0.005
0.485,-0.001
0.490,-0.020
0.495,-0.075
0.500,-0.188
0.505,-0.418
0.510,-0.789
0.515,-1.190
0.520,-1.400
0.525,-1.294
0.530,-0.963
0.535,-0.501
0.540,-0.033
0.545,0.235
0.550,0.309
0.555,0.297
0.560,0.264
0.565,0.262
0.570,0.254
0.575,0.236
0.580,0.254
0.585,0.259
0.590,0.236
0.595,0.231
0.600,0.230
0.605,0.213
0.610,0.203
0.615,0.199
0.620,0.182
0.625,0.166
0.630,0.157
0.635,0.144
0.640,0.130
0.645,0.120
0.650,0.106
0.655,0.089
0.660,0.075
0.665,0.064
0.670,0.051
0.675,0.035
0.680,0.018
0.685,0.001
0.690,-0.016
0.695,-0.035
0.700,-0.054
0.705,-0.073
0.710,-0.094
0.715,-0.112
0.720,-0.134
0.725,-0.155
0.730,-0.171
0.735,-0.189
0.740,-0.201
0.745,-0.204
0.750,-0.208
0.755,-0.212
0.760,-0.213
0.765,-0.211
0.770,-0.196
0.775,-0.158
0.780,-0.102
0.785,-0.035
0.790,0.040
0.795,0.112
0.800,0.177
0.805,0.233
0.810,0.273
0.815,0.302
0.820,0.325
0.825,0.336
0.830,0.337
0.835,0.335
0.840,0.335
0.845,0.327
0.850,0.316
0.855,0.302
0.860,0.285
0.865,0.270
0.870,0.255
0.875,0.242
0.880,0.235
0.885,0.226
0.890,0.212
0.895,0.197
0.900,0.187
0.905,0.178
0.910,0.169
