'Elapsed time','ECG'
'seconds','mV'
0.000,-0.062
0.005,-0.045
0.010,-0.027
0.015,-0.035
0.020,-0.039
0.025,-0.031
0.030,-0.038
0.035,-0.040
0.040,-0.032
0.045,-0.027
0.050,-0.034
0.055,-0.047
0.060,-0.041
0.065,-0.035
0.070,-0.036
0.075,-0.035
0.080,-0.040
0.085,-0.041
0.090,-0.045
0.095,-0.044
0.100,-0.039
0.105,-0.050
0.110,-0.066
0.115,-0.086
0.120,-0.094
0.125,-0.091
0.130,-0.095
0.135,-0.096
0.140,-0.101
0.145,-0.099
0.150,-0.087
0.155,-0.085
0.160,-0.089
0.165,-0.100
0.170,-0.094
0.175,-0.074
0.180,-0.062
0.185,-0.050
0.190,-0.046
0.195,-0.034
0.200,-0.013
0.205,0.000
0.210,0.013
0.215,0.021
0.220,0.037
0.225,0.053
0.230,0.055
0.235,0.056
0.240,0.052
0.245,0.049
0.250,0.045
0.255,0.034
0.260,0.034
0.265,0.039
0.270,0.066
0.275,0.079
0.280,-0.010
0.285,-0.206
0.290,-0.561
0.295,-1.131
0.300,-1.684
0.305,-1.859
0.310,-1.469
0.315,-0.649
0.320,0.102
0.325,0.461
0.330,0.568
0.335,0.565
0.340,0.511
0.345,0.460
0.350,0.388
0.355,0.346
0.360,0.353
0.365,0.330
0.370,0.304
0.375,0.301
0.380,0.290
0.385,0.270
0.390,0.246
0.395,0.234
0.400,0.220
0.405,0.197
0.410,0.187
0.415,0.179
0.420,0.172
0.425,0.163
0.430,0.146
0.435,0.128
0.440,0.113
0.445,0.108
0.450,0.099
0.455,0.077
0.460,0.069
0.465,0.070
0.470,0.061
0.475,0.045
0.480,0.025
0.485,0.019
0.490,0.012
0.495,-0.003
0.500,-0.016
0.505,-0.036
0.510,-0.050
0.515,-0.063
0.520,-0.077
0.525,-0.086
0.530,-0.105
0.535,-0.127
0.540,-0.148
0.545,-0.168
0.550,-0.180
0.555,-0.186
0.560,-0.183
0.565,-0.185
0.570,-0.191
0.575,-0.193
0.580,-0.193
0.585,-0.176
0.590,-0.163
0.595,-0.152
0.600,-0.126
0.605,-0.099
0.610,-0.059
