'Elapsed time','ECG'
'seconds','mV'
0.000,-0.086
0.005,-0.168
0.010,-0.155
0.015,-0.139
0.020,-0.147
0.025,-0.140
0.030,-0.132
0.035,-0.120
0.040,-0.116
0.045,-0.094
0.050,-0.077
0.055,-0.096
0.060,-0.114
0.065,-0.110
0.070,-0.106
0.075,-0.101
0.080,-0.087
0.085,-0.074
0.090,-0.063
0.095,-0.063
0.100,-0.070
0.105,-0.068
0.110,-0.045
0.115,-0.028
0.120,-0.039
0.125,-0.044
0.130,-0.038
0.135,-0.041
0.140,-0.047
0.145,-0.048
0.150,-0.054
0.155,-0.053
0.160,-0.043
0.165,-0.051
0.170,-0.054
0.175,-0.044
0.180,-0.031
0.185,-0.007
0.190,-0.001
0.195,-0.008
0.200,0.001
0.205,0.014
0.210,0.016
0.215,0.015
0.220,0.021
0.225,0.015
0.230,0.002
0.235,0.004
0.240,0.006
0.245,0.000
0.250,-0.013
0.255,-0.004
0.260,0.027
0.265,0.032
0.270,0.011
0.275,0.006
0.280,0.007
0.285,0.014
0.290,0.027
0.295,0.020
0.300,0.016
0.305,0.028
0.310,0.036
0.315,0.040
0.320,0.041
0.325,0.040
0.330,0.027
0.335,0.024
0.340,0.045
0.345,0.052
0.350,0.041
0.355,0.049
0.360,0.061
0.365,0.046
0.370,0.037
0.375,0.044
0.380,0.041
0.385,0.033
0.390,0.025
0.395,0.016
0.400,0.014
0.405,0.014
0.410,0.011
0.415,0.008
0.420,0.009
0.425,0.009
0.430,0.001
0.435,-0.001
0.440,0.013
0.445,0.024
0.450,0.018
0.455,0.006
0.460,0.007
0.465,0.007
0.470,0.000
0.475,-0.003
0.480,-0.007
0.485,-0.004
0.490,-0.001
0.495,-0.013
0.500,-0.022
0.505,-0.010
0.510,0.013
0.515,0.015
0.520,0.005
0.525,-0.006
0.530,-0.027
0.535,-0.028
0.540,-0.017
0.545,-0.017
0.550,-0.009
0.555,-0.001
0.560,0.000
0.565,0.013
0.570,0.033
0.575,0.042
0.580,0.042
0.585,0.055
0.590,0.082
0.595,0.089
0.600,0.068
0.605,0.055
0.610,0.058
0.615,0.058
0.620,0.058
0.625,0.057
0.630,0.045
0.635,0.041
0.640,0.038
0.645,0.007
0.650,-0.064
0.655,-0.143
0.660,-0.194
0.665,-0.269
0.670,-0.422
0.675,-0.587
0.680,-0.725
0.685,-0.770
0.690,-0.529
0.695,-0.118
0.700,0.092
0.705,0.126
0.710,0.171
0.715,0.220
0.720,0.260
0.725,0.277
0.730,0.272
0.735,0.262
0.740,0.246
0.745,0.237
0.750,0.241
0.755,0.242
0.760,0.230
0.765,0.214
0.770,0.203
0.775,0.210
0.780,0.206
0.785,0.179
0.790,0.165
0.795,0.170
0.800,0.173
