'Elapsed time','ECG'
'seconds','mV'
0.000,-0.014
0.005,0.014
0.010,0.001
0.015,-0.008
0.020,0.006
0.025,-0.004
0.030,-0.014
0.035,-0.003
0.040,0.000
0.045,-0.016
0.050,-0.014
0.055,-0.004
0.060,-0.015
0.065,-0.017
0.070,-0.002
0.075,-0.013
0.080,-0.031
0.085,-0.018
0.090,-0.012
0.095,-0.027
0.100,-0.023
0.105,-0.013
0.110,-0.024
0.115,-0.027
0.120,-0.016
0.125,-0.024
0.130,-0.033
0.135,-0.023
0.140,-0.020
0.145,-0.031
0.150,-0.028
0.155,-0.020
0.160,-0.030
0.165,-0.032
0.170,-0.019
0.175,-0.025
0.180,-0.035
0.185,-0.022
0.190,-0.017
0.195,-0.031
0.200,-0.024
0.205,-0.015
0.210,-0.035
0.215,-0.037
0.220,-0.019
0.225,-0.026
0.230,-0.033
0.235,-0.019
0.240,-0.017
0.245,-0.031
0.250,-0.024
0.255,-0.013
0.260,-0.025
0.265,-0.028
0.270,-0.017
0.275,-0.022
0.280,-0.030
0.285,-0.018
0.290,-0.014
0.295,-0.027
0.300,-0.021
0.305,-0.010
0.310,-0.023
0.315,-0.024
0.320,-0.009
0.325,-0.015
0.330,-0.023
0.335,-0.010
0.340,-0.007
0.345,-0.019
0.350,-0.015
0.355,-0.002
0.360,-0.012
0.365,-0.023
0.370,-0.009
0.375,-0.008
0.380,-0.021
0.385,-0.025
0.390,-0.043
0.395,-0.071
0.400,-0.076
0.405,-0.070
0.410,-0.082
0.415,-0.092
0.420,-0.099
0.425,-0.133
0.430,-0.163
0.435,-0.153
0.440,-0.141
0.445,-0.131
0.450,-0.078
0.455,-0.028
0.460,-0.020
0.465,0.002
0.470,0.033
0.475,0.039
0.480,0.058
0.485,0.095
0.490,0.102
0.495,0.088
0.500,0.093
0.505,0.100
0.510,0.089
0.515,0.091
0.520,0.101
0.525,0.085
0.530,0.074
0.535,0.087
0.540,0.086
0.545,0.067
0.550,0.067
0.555,0.074
0.560,0.066
0.565,0.074
0.570,0.076
0.575,0.050
0.580,-0.023
0.585,-0.294
0.590,-0.749
0.595,-1.065
0.600,-1.093
0.605,-0.810
0.610,-0.171
0.615,0.449
0.620,0.600
0.625,0.408
0.630,0.245
0.635,0.194
0.640,0.127
0.645,0.075
0.650,0.101
0.655,0.121
0.660,0.103
0.665,0.098
0.670,0.105
0.675,0.091
0.680,0.075
0.685,0.081
0.690,0.078
0.695,0.059
0.700,0.063
0.705,0.071
0.710,0.056
0.715,0.043
0.720,0.045
0.725,0.034
0.730,0.020
0.735,0.025
0.740,0.021
0.745,0.003
0.750,0.008
0.755,0.015
0.760,-0.003
0.765,-0.013
0.770,-0.011
0.775,-0.028
0.780,-0.043
0.785,-0.036
0.790,-0.039
0.795,-0.060
0.800,-0.065
0.805,-0.065
0.810,-0.087
0.815,-0.101
0.820,-0.099
0.825,-0.117
0.830,-0.136
0.835,-0.130
0.840,-0.137
0.845,-0.158
0.850,-0.156
0.855,-0.154
0.860,-0.174
0.865,-0.171
0.870,-0.147
0.875,-0.141
0.880,-0.133
0.885,-0.097
0.890,-0.064
0.895,-0.036
0.900,0.028
0.905,0.095
0.910,0.127
0.915,0.181
0.920,0.246
0.925,0.277
0.930,0.300
0.935,0.338
0.940,0.357
0.945,0.350
0.950,0.357
0.955,0.363
0.960,0.342
0.965,0.331
0.970,0.335
0.975,0.316
0.980,0.287
0.985,0.281
0.990,0.267
0.995,0.238
1.000,0.228
1.005,0.222
1.010,0.196
1.015,0.184
1.020,0.181
1.025,0.156
1.030,0.135
1.035,0.138
1.040,0.129
1.045,0.102
1.050,0.095
1.055,0.094
1.060,0.071
1.065,0.062
1.070,0.070
1.075,0.054
1.080,0.039
1.085,0.047
1.090,0.041
1.095,0.022
1.100,0.028
1.105,0.036
1.110,0.021
1.115,0.015
1.120,0.020
1.125,0.008
1.130,-0.005
1.135,0.004
1.140,0.006
1.145,-0.010
1.150,-0.010
1.155,-0.006
1.160,-0.024
1.165,-0.031
1.170,-0.022
1.175,-0.027
1.180,-0.040
1.185,-0.038
1.190,-0.030
1.195,-0.037
1.200,-0.040
1.205,-0.037
1.210,-0.052
1.215,-0.057
1.220,-0.049
1.225,-0.056
1.230,-0.059
1.235,-0.048
1.240,-0.054
1.245,-0.070
1.250,-0.063
1.255,-0.055
1.260,-0.068
1.265,-0.068
1.270,-0.056
1.275,-0.062
1.280,-0.071
1.285,-0.073
1.290,-0.080
1.295,-0.082
1.300,-0.068
1.305,-0.064
1.310,-0.079
1.315,-0.075
1.320,-0.061
1.325,-0.070
1.330,-0.085
1.335,-0.080
1.340,-0.070
1.345,-0.075
1.350,-0.074
1.355,-0.064
1.360,-0.076
1.365,-0.072
1.370,-0.054
1.375,-0.067
1.380,-0.076
1.385,-0.059
1.390,-0.059
1.395,-0.077
1.400,-0.073
1.405,-0.065
1.410,-0.074
1.415,-0.072
1.420,-0.055
1.425,-0.058
1.430,-0.062
1.435,-0.045
1.440,-0.049
1.445,-0.071
1.450,-0.063
1.455,-0.057
1.460,-0.077
1.465,-0.063
1.470,-0.034
1.475,-0.045
1.480,-0.056
1.485,-0.037
1.490,-0.035
1.495,-0.056
1.500,-0.051
1.505,-0.033
1.510,-0.042
1.515,-0.046
1.520,-0.037
1.525,-0.046
1.530,-0.052
1.535,-0.030
1.540,-0.024
1.545,-0.040
1.550,-0.035
1.555,-0.026
1.560,-0.037
1.565,-0.041
1.570,-0.045
1.575,-0.073
1.580,-0.094
1.585,-0.090
1.590,-0.088
1.595,-0.099
1.600,-0.113
1.605,-0.138
1.610,-0.169
1.615,-0.176
1.620,-0.158
1.625,-0.143
1.630,-0.110
1.635,-0.051
1.640,-0.025
1.645,-0.024
1.650,0.001
1.655,0.029
1.660,0.044
1.665,0.071
1.670,0.090
1.675,0.083
1.680,0.078
1.685,0.092
1.690,0.092
1.695,0.073
1.700,0.080
1.705,0.094
1.710,0.079
1.715,0.068
1.720,0.077
1.725,0.069
1.730,0.059
1.735,0.070
1.740,0.080
1.745,0.086
1.750,0.095
1.755,0.083
1.760,-0.024
1.765,-0.355
1.770,-0.815
1.775,-1.112
1.780,-1.138
1.785,-0.801
1.790,-0.139
1.795,0.421
1.800,0.565
1.805,0.412
1.810,0.252
1.815,0.204
1.820,0.158
1.825,0.095
1.830,0.093
1.835,0.124
1.840,0.124
1.845,0.104
1.850,0.105
1.855,0.109
1.860,0.088
1.865,0.081
1.870,0.087
1.875,0.072
1.880,0.059
1.885,0.067
1.890,0.063
1.895,0.045
1.900,0.047
1.905,0.049
1.910,0.031
1.915,0.028
1.920,0.036
1.925,0.017
1.930,0.000
1.935,0.007
1.940,0.001
1.945,-0.018
1.950,-0.012
1.955,-0.007
1.960,-0.029
1.965,-0.037
1.970,-0.030
1.975,-0.047
1.980,-0.062
1.985,-0.058
1.990,-0.073
1.995,-0.096
2.000,-0.092
2.005,-0.093
2.010,-0.120
2.015,-0.127
2.020,-0.119
2.025,-0.135
2.030,-0.151
2.035,-0.137
2.040,-0.133
2.045,-0.146
2.050,-0.131
2.055,-0.110
2.060,-0.109
2.065,-0.087
2.070,-0.042
2.075,-0.012
2.080,0.028
2.085,0.095
2.090,0.150
2.095,0.190
2.100,0.245
2.105,0.290
2.110,0.306
2.115,0.326
2.120,0.354
2.125,0.354
