time,ECG,ECGFiltered,Group
0.002,-0.165,0.0,Recording1
0.004,-0.23,0.0,Recording1
0.006,-0.24,0.005,Recording1
0.008,-0.13,0.005,Recording1
0.01,-0.15,0.005,Recording1
0.012,-0.13,0.005,Recording1
0.013999999999999999,-0.12,0.0,Recording1
0.016,-0.18,0.0,Recording1
0.018000000000000002,-0.235,-0.005,Recording1
0.02,-0.195,-0.005,Recording1
0.022000000000000002,-0.165,-0.01,Recording1
0.024,-0.155,-0.015,Recording1
0.026000000000000002,-0.155,-0.015,Recording1
0.027999999999999997,-0.225,-0.02,Recording1
0.03,-0.215,-0.03,Recording1
0.032,-0.215,-0.035,Recording1
0.034,-0.2,-0.04,Recording1
0.036000000000000004,-0.21,-0.05,Recording1
0.038,-0.2,-0.055,Recording1
0.04,-0.17,-0.055,Recording1
0.042,-0.23,-0.06,Recording1
0.044000000000000004,-0.24,-0.055,Recording1
0.046,-0.195,-0.055,Recording1
0.048,-0.17,-0.05,Recording1
0.05,-0.205,-0.04,Recording1
0.052000000000000005,-0.275,-0.04,Recording1
0.054000000000000006,-0.215,-0.035,Recording1
0.055999999999999994,-0.14,-0.035,Recording1
0.057999999999999996,-0.215,-0.035,Recording1
0.06,-0.235,-0.035,Recording1
0.062,-0.19,-0.04,Recording1
0.064,-0.195,-0.035,Recording1
0.066,-0.205,-0.035,Recording1
0.068,-0.19,-0.03,Recording1
0.07,-0.18,-0.025,Recording1
0.07200000000000001,-0.205,-0.015,Recording1
0.07400000000000001,-0.165,-0.01,Recording1
0.076,-0.135,-0.01,Recording1
0.078,-0.105,-0.01,Recording1
0.08,-0.185,-0.015,Recording1
0.08199999999999999,-0.185,-0.025,Recording1
0.084,-0.22,-0.03,Recording1
0.086,-0.21,-0.04,Recording1
0.08800000000000001,-0.23,-0.045,Recording1
0.09,-0.22,-0.045,Recording1
0.092,-0.21,-0.04,Recording1
0.094,-0.135,-0.03,Recording1
0.096,-0.195,-0.02,Recording1
0.098,-0.13,-0.015,Recording1
0.1,-0.145,-0.005,Recording1
0.102,-0.185,0.0,Recording1
0.10400000000000001,-0.2,-0.005,Recording1
0.106,-0.165,-0.005,Recording1
0.10800000000000001,-0.2,-0.015,Recording1
0.11,-0.22,-0.025,Recording1
0.11199999999999999,-0.235,-0.035,Recording1
0.114,-0.185,-0.04,Recording1
0.11599999999999999,-0.19,-0.045,Recording1
0.11800000000000001,-0.21,-0.045,Recording1
0.12,-0.195,-0.045,Recording1
0.122,-0.18,-0.04,Recording1
0.124,-0.195,-0.035,Recording1
0.126,-0.19,-0.03,Recording1
0.128,-0.21,-0.03,Recording1
0.13,-0.22,-0.03,Recording1
0.132,-0.19,-0.035,Recording1
0.134,-0.24,-0.04,Recording1
0.136,-0.155,-0.04,Recording1
0.138,-0.24,-0.045,Recording1
0.14,-0.185,-0.045,Recording1
0.142,-0.185,-0.04,Recording1
0.14400000000000002,-0.195,-0.035,Recording1
0.146,-0.16,-0.03,Recording1
0.14800000000000002,-0.175,-0.025,Recording1
0.15,-0.175,-0.02,Recording1
0.152,-0.165,-0.02,Recording1
0.154,-0.215,-0.02,Recording1
0.156,-0.255,-0.025,Recording1
0.158,-0.155,-0.03,Recording1
0.16,-0.195,-0.035,Recording1
0.162,-0.205,-0.035,Recording1
0.16399999999999998,-0.17,-0.04,Recording1
0.166,-0.22,-0.04,Recording1
0.168,-0.205,-0.035,Recording1
0.17,-0.215,-0.035,Recording1
0.172,-0.185,-0.03,Recording1
0.174,-0.19,-0.03,Recording1
0.17600000000000002,-0.165,-0.03,Recording1
0.17800000000000002,-0.13,-0.03,Recording1
0.18,-0.185,-0.03,Recording1
0.182,-0.26,-0.03,Recording1
0.184,-0.225,-0.03,Recording1
0.18600000000000003,-0.205,-0.025,Recording1
0.188,-0.11,-0.025,Recording1
0.19,-0.14,-0.02,Recording1
0.192,-0.18,-0.015,Recording1
0.19399999999999998,-0.185,-0.005,Recording1
0.196,-0.165,0.0,Recording1
0.198,-0.16,0.005,Recording1
0.2,-0.19,0.015,Recording1
0.20199999999999999,-0.14,0.02,Recording1
0.204,-0.105,0.03,Recording1
0.20600000000000002,-0.09,0.035,Recording1
0.20800000000000002,-0.05,0.045,Recording1
0.21,-0.095,0.05,Recording1
0.212,-0.145,0.055,Recording1
0.214,-0.1,0.055,Recording1
0.21600000000000003,-0.13,0.05,Recording1
0.218,-0.155,0.045,Recording1
0.22,-0.14,0.04,Recording1
0.222,-0.18,0.035,Recording1
0.22399999999999998,-0.11,0.03,Recording1
0.226,-0.105,0.025,Recording1
0.228,-0.1,0.02,Recording1
0.23,-0.14,0.015,Recording1
0.23199999999999998,-0.155,0.01,Recording1
0.23399999999999999,-0.16,0.0,Recording1
0.23600000000000002,-0.165,-0.01,Recording1
0.23800000000000002,-0.2,-0.025,Recording1
0.24,-0.215,-0.035,Recording1
0.242,-0.245,-0.045,Recording1
0.244,-0.195,-0.05,Recording1
0.24600000000000002,-0.2,-0.05,Recording1
0.248,-0.25,-0.045,Recording1
0.25,-0.25,-0.035,Recording1
0.252,-0.135,-0.025,Recording1
0.254,-0.17,-0.02,Recording1
0.256,-0.18,-0.015,Recording1
0.258,-0.19,-0.02,Recording1
0.26,-0.22,-0.03,Recording1
0.262,-0.24,-0.045,Recording1
0.264,-0.285,-0.065,Recording1
0.266,-0.225,-0.08,Recording1
0.268,-0.245,-0.095,Recording1
0.27,-0.275,-0.1,Recording1
0.272,-0.24,-0.095,Recording1
0.27399999999999997,-0.205,-0.085,Recording1
0.276,-0.24,-0.075,Recording1
0.278,-0.205,-0.055,Recording1
0.28,-0.16,-0.045,Recording1
0.282,-0.18,-0.035,Recording1
0.284,-0.245,-0.035,Recording1
0.28600000000000003,-0.225,-0.035,Recording1
0.28800000000000003,-0.23,-0.045,Recording1
0.29,-0.235,-0.06,Recording1
0.292,-0.215,-0.07,Recording1
0.294,-0.235,-0.08,Recording1
0.29600000000000004,-0.2,-0.085,Recording1
0.298,-0.225,-0.085,Recording1
0.3,-0.235,-0.085,Recording1
0.302,-0.235,-0.08,Recording1
0.304,-0.245,-0.075,Recording1
0.306,-0.24,-0.07,Recording1
0.308,-0.225,-0.07,Recording1
0.31,-0.225,-0.075,Recording1
0.312,-0.22,-0.075,Recording1
0.314,-0.255,-0.085,Recording1
0.316,-0.21,-0.09,Recording1
0.318,-0.245,-0.1,Recording1
0.32,-0.305,-0.11,Recording1
0.322,-0.28,-0.115,Recording1
0.324,-0.315,-0.12,Recording1
0.326,-0.315,-0.12,Recording1
0.32799999999999996,-0.28,-0.11,Recording1
0.33,-0.285,-0.09,Recording1
0.332,-0.17,-0.055,Recording1
0.33399999999999996,-0.125,-0.01,Recording1
0.336,-0.08,0.06,Recording1
0.33799999999999997,-0.04,0.135,Recording1
0.34,0.1,0.225,Recording1
0.342,0.25,0.32,Recording1
0.344,0.24,0.405,Recording1
0.34600000000000003,0.32,0.475,Recording1
0.348,0.415,0.525,Recording1
0.35,0.455,0.54,Recording1
0.35200000000000004,0.395,0.525,Recording1
0.354,0.3,0.48,Recording1
0.35600000000000004,0.245,0.4,Recording1
